genes	logFC_TgvDMSO_6h_MGN3	FDR_TgvDMSO_6h_MGN3	logFC_TgvDMSO_24h_MGN3	FDR_TgvDMSO_24h_MGN3	logFC_Tg_24hv6h_MGN3	FDR_Tg_24hv6h_MGN3
Akr1c13	-0.516824901114639	0.144048658867766	-0.817280638064235	0.0216442123094648	-0.300455736949597	0.438334511864936
Fgf9	2.41925993896529	0.144113197164615	3.00271743207785	0.0425067055140514	0.58345749311256	0.666987963810043
Ythdf2	0.374162965437296	0.144123841416771	0.275296604092101	0.240479168254334	-0.0988663613451955	0.766789729163165
Ncmap	1.68781474126058	0.144536989215494	1.04203050404681	0.380826360237674	-0.645784237213768	0.58317995196955
Iqch	2.00988284619743	0.144957894208183	1.43927457437859	0.299634800199265	-0.570608271818834	0.678291081507016
Tmem39b	0.836479032775231	0.145089109501224	0.159173043037	0.808854140604928	-0.677305989738231	0.262724640567677
Zik1	0.459863953287592	0.145446626459763	0.259956958727805	0.386544549894071	-0.199906994559787	0.585993164690643
Tmsb10	-1.16563568478949	0.145446626459763	-0.475468502793928	0.547497500887436	0.690167181995563	0.424625737321321
Chmp5	-0.611829669937781	0.145957421762629	0.00504062701055704	0.993762853935836	0.616870296948339	0.167945654367779
Slc44a5	-1.13988100340692	0.146480582073954	-3.39003594847978	0.00247905469184373	-2.25015494507285	0.0291493632291188
Vegfa	-0.525430164132992	0.146549929717092	-0.768588117375735	0.030666959725546	-0.243157953242743	0.558349756045452
Trove2	-0.930834403549657	0.146678163441515	-0.600755277962297	0.313343962406196	0.33007912558736	0.669930346817613
Ywhab	-0.488510576364079	0.147035331447423	0.0614516369784735	0.877614492073302	0.549962213342552	0.131196065228105
Fignl1	0.415256305939213	0.147143373959507	-0.423713319436942	0.108185613544571	-0.838969625376154	0.0219012318723532
Rnf113a1	0.735088348999627	0.147143373959507	0.278728192573844	0.587426802402724	-0.456360156425783	0.400186328980573
Gper1	-1.19091666543879	0.147368502065017	-3.90826149559508	0.00173632940048293	-2.71734483015629	0.0185206330309758
Noc3l	0.88215444447146	0.147368502065017	0.911653725099987	0.103488415781962	0.0294992806285269	0.97467062137344
Trf	-0.771290035492581	0.147431047817071	-0.572633558480118	0.239466033626257	0.198656477012464	0.779861998197123
Fam219b	0.905147266194595	0.147473005160556	0.348940789773318	0.576604640246914	-0.556206476421277	0.40747560890762
Cd68	-1.25905191022168	0.147473005160556	-1.18783345728704	0.136946038626278	0.0712184529346337	0.959335456197999
Gm17689	1.7979038089578	0.147531277250734	1.94927283551852	0.0895994436195089	0.151369026560718	0.924634528159933
Rtn4ip1	0.602034318200412	0.147531277250734	-0.0019509601881379	0.997320612384162	-0.603985278388549	0.170556814682946
Ppara	0.601580190690976	0.147568359304884	1.03717720404381	0.0153232854404227	0.435597013352838	0.31251334948457
Rasgef1b	-0.586749784567889	0.147638905737749	-0.847228996574094	0.0329801923973873	-0.260479212006205	0.580760001517517
2900026A02Rik	-0.727259899483992	0.147638905737749	-0.511382042916515	0.267770486970411	0.215877856567478	0.733728116502441
Lenep	0.64201041972069	0.147638905737749	0.434592435180164	0.298813371120997	-0.207417984540526	0.695291579714819
AA414768	-0.63623564554398	0.147638905737749	-1.12089022827078	0.0154718905413954	-0.484654582726797	0.313294303907907
Mrpl49	0.386554290437524	0.147638905737749	-0.572507992672324	0.0297475547723308	-0.959062283109847	0.0110617031601203
Pebp1	-1.05515826160669	0.147638905737749	-0.761736759356052	0.253641626458377	0.29342150225064	0.752106770835853
Naa25	0.464054122657079	0.147638905737749	0.41932524549702	0.153023765662939	-0.0447288771600586	0.928705282668113
Capn3	-1.02240132972318	0.147638905737749	-3.55456187475878	0.00180448389907577	-2.5321605450356	0.0215378824821971
Map3k1	-0.41109029278956	0.147641745736271	-0.797249523261763	0.0100086931530058	-0.386159230472204	0.199375154217548
Cep44	0.650909668556087	0.147942355060283	0.566216791163993	0.167839908790442	-0.0846928773920942	0.898187747190367
Lpar1	-1.12063248044676	0.147942355060283	-1.98816491700076	0.0154718905413954	-0.867532436553995	0.300071458998942
Tmem211	-1.1033757964937	0.147942355060283	-0.667582401513933	0.337915908919526	0.435793394979772	0.651613559831811
Cd320	-0.73223448806309	0.148016055305078	-0.967877379934341	0.0463950013364898	-0.235642891871251	0.710172185850943
Yrdc	0.914288299820024	0.148651566543659	1.15496442219987	0.0543140210661329	0.240676122379851	0.767427655986504
Sfxn3	-0.464596910045391	0.148752576374185	-0.684805501638384	0.0307077941367624	-0.220208591592992	0.552293997969833
4833439L19Rik	-0.462768026565576	0.148752576374185	-0.00291425321224139	0.995563941314153	0.459853773353335	0.175856717285108
Gcnt2	-0.574651697855021	0.148752576374185	-1.39736918378375	0.00410470845418307	-0.822717485928728	0.0654101932447256
Cnst	0.402642184587311	0.148752576374185	0.101318639513961	0.736062885696494	-0.30132354507335	0.310288814850749
Hypk	-0.822643309559763	0.148766400526312	-0.126942828373696	0.846347237890258	0.695700481186067	0.245755705406666
Uvrag	0.569385126515248	0.148812320810744	0.0212655745835949	0.965290294946486	-0.548119551931654	0.189360977003063
Akap5	-1.58404947201039	0.1488385538296	-1.56009583600784	0.121156363787301	0.023953636002551	0.987748072520761
Mars	0.960926084499482	0.148921116731808	0.208204861281461	0.774940678168971	-0.75272122321802	0.284990706108662
Psma5	-0.537545178440542	0.148988677474395	-0.178315802166884	0.640612011341137	0.359229376273658	0.36789002837383
Chic2	0.598689868180128	0.148994740874063	0.477171746753488	0.209234341270424	-0.121518121426641	0.828073404362584
Aph1b	-0.624203240688897	0.149021198705488	-0.274058503278861	0.519968002211856	0.350144737410035	0.464606300429675
Nkx2-2	-0.67624294595491	0.149199698414303	-1.1828521798871	0.0153232854404227	-0.506609233932189	0.31093116858634
Pdgfrl	-0.759856549786841	0.149199698414303	-1.2459427141206	0.0214252595241054	-0.486086164333764	0.40747560890762
Tm4sf1	-1.02136676244997	0.14928513599444	-1.58155812927816	0.0260818525967846	-0.560191366828186	0.474854551221448
Gpr37	-0.851043800260426	0.14928513599444	-3.15572299818907	0.00108720972652751	-2.30467919792864	0.0114062270521277
Rab30	0.609268233669052	0.14928513599444	-0.354766424430536	0.380188474697181	-0.964034658099588	0.0484792717927601
Taf5	0.647820721238866	0.14928513599444	0.457806017109938	0.269248941966911	-0.190014704128927	0.738621794568598
Adat2	0.816506310100895	0.14928513599444	0.698843562960596	0.178235755788825	-0.117662747140299	0.88378372387915
Dnaaf5	0.443954932704079	0.14928513599444	0.195639189248864	0.521867340310141	-0.248315743455215	0.465076907356145
Ebpl	-1.12957230135442	0.14928513599444	-0.406750962141207	0.600372297907966	0.722821339213212	0.394320065418237
Rimbp2	-0.436286728386631	0.14928513599444	-0.961076135390221	0.00618321092943615	-0.52478940700359	0.109607987882964
Hrk	1.59253599553954	0.14933469691823	3.18253518282734	0.00649724994719738	1.5899991872878	0.0871413072577611
Cnot10	0.448050519416806	0.149363966603968	0.216455069606821	0.472198446670163	-0.231595449809985	0.509274412929109
Tmem70	0.488976864677725	0.14960891477652	0.333900187257304	0.290071881734041	-0.155076677420421	0.714110545581871
Hey1	0.731114669349884	0.149662267239601	0.183983709333769	0.738167655463532	-0.547130960016115	0.309335940976053
Epb4.1l4aos	1.13054365870917	0.149689452222914	0.894804543780191	0.21750882840909	-0.235739114928981	0.816718951723768
Taf1d	1.14579909851479	0.149852232045809	0.359000963920076	0.662419499584461	-0.786798134594718	0.355089202215721
Cbln3	-0.917119014694034	0.150023446514711	-2.29047608812548	0.00650797723431928	-1.37335707343145	0.0991307963439938
Sh3bp2	0.670024702412786	0.150023446514711	-0.00356430708900926	0.996238081583566	-0.673589009501795	0.172693046478061
Per1	0.574443232649424	0.150327235509171	-0.192398679354356	0.640947863485434	-0.76684191200378	0.0822625052100846
Nup37	0.633454283700267	0.150407777182038	0.353011265120576	0.401659841515845	-0.280443018579691	0.581843757480201
Spata13	1.06599634316454	0.150407777182038	1.24492038220196	0.0714050962227576	0.178924039037419	0.845494568980567
Dusp22	0.409130032556528	0.150517363096657	0.374568212777849	0.151730722592242	-0.034561819778679	0.938275541257966
Xndc1	0.936047181827767	0.150517363096657	0.415200979411444	0.520345484224392	-0.520846202416323	0.465817390122753
Rps6kl1	1.10149126029897	0.150517363096657	0.466871882795122	0.542325495114091	-0.63461937750385	0.44580759810215
Zswim8	0.517995550944907	0.150517363096657	0.23486463894976	0.507651141551363	-0.283130911995146	0.482603914524088
Tmem151a	0.839206065780602	0.150517363096657	0.838147199216714	0.119300805596628	-0.00105886656388825	0.998725278606122
Vangl1	-0.628984326390434	0.150517363096657	0.243949183485368	0.572268406473986	0.872933509875802	0.071737426509198
Ndufaf6	0.579442444526671	0.150517363096657	0.095728329296939	0.83892389087524	-0.483714115229732	0.254698125958985
Nfatc4	3.09417234413963	0.150517363096657	2.91155489176862	0.158207614946239	-0.182617452371017	0.937425996801722
Pnmal1	-0.391488639436497	0.150517363096657	-0.31179624352708	0.211857173945248	0.079692395909417	0.830808579428038
Myom1	0.982601511563756	0.150735506708795	1.55952621262455	0.0212225758986033	0.576924701060797	0.385629762680745
Akirin2	0.360943350796569	0.150863717752036	0.040175205667395	0.893585071083811	-0.320768145129174	0.226426553333217
Vps9d1	0.785406972826529	0.151178476061743	0.562475969288155	0.265731263409944	-0.222931003538374	0.749264052156422
Sde2	0.368713169721996	0.151178476061743	0.129940706571317	0.619274897799096	-0.238772463150679	0.389922034465552
Cyb5r4	-0.543753257648629	0.151178476061743	-0.038150621481978	0.934083905406894	0.505602636166651	0.207832884326001
G3bp2	-0.668606558654002	0.151332231314949	-0.404500024071924	0.35878889511917	0.264106534582078	0.635360734869309
Rom1	-1.01874024172693	0.151396389748275	-0.841362598386198	0.196997787028845	0.177377643340731	0.860895135107148
Dnah9	0.407634045817687	0.151679293762395	-2.30908872859961	0.000240066288587509	-2.7167227744173	0.00020211607586224
Palb2	0.49557353223251	0.151679293762395	0.133039219222451	0.722119228440797	-0.362534313010059	0.325555905122336
Anxa10	-0.511506192912524	0.151679293762395	-0.918459369376208	0.0140700391348661	-0.406953176463684	0.283636748958767
Smarcc1	-0.840929212023353	0.151679293762395	-0.544374903155453	0.320902204823835	0.2965543088679	0.678217255365234
Pigx	-0.744623932039285	0.151679293762395	-0.305912233103174	0.554721573199061	0.438711698936111	0.442720206459086
Nfic	-0.447567177671784	0.151693857179395	-0.853333588808384	0.0110515338525766	-0.4057664111366	0.219938408506083
Snx3	-0.419493361656613	0.151727801570644	-0.331117767340304	0.217185628855577	0.0883755943163086	0.823907931878671
Prmt3	0.454380758526069	0.151727801570644	0.407960280409998	0.160389046149255	-0.0464204781160705	0.924634528159933
Tat	-0.653396660552342	0.151727801570644	-0.909056367478186	0.0401893461656919	-0.255659706925843	0.642323982147237
Mrln	-1.39859430874738	0.152025981839886	-2.70896103069696	0.0200534965574656	-1.31036672194958	0.352675673739633
Eef2k	0.495178202313642	0.152025981839886	1.22993391266371	0.00376568096281614	0.734755710350067	0.0574190418936821
Hsd17b12	-0.414438830218392	0.152025981839886	-0.645959114064982	0.0251734963329801	-0.231520283846589	0.472773889547192
Ptgs2	3.85057191877656	0.152101434967983	5.61610239000797	0.0132651555161635	1.76553047123141	0.18628126788554
Zbtb48	1.0432342595331	0.152104105347797	0.243178332521498	0.760067131876866	-0.800055927011604	0.300071458998942
Nudt19	-0.503226606004404	0.152184995628299	-0.00638870915841153	0.990140493855015	0.496837896845992	0.18364987002061
Scn7a	-0.833254441533599	0.152336832756103	-2.24846445299633	0.00329376401337367	-1.41521001146273	0.0454935010266334
Med27	0.856317195026405	0.152336832756103	0.507826086024835	0.372252730354556	-0.34849110900157	0.621212621294318
Dus1l	0.576556125168379	0.152336832756103	0.55805093007844	0.132084910683931	-0.0185051950899394	0.975667166230556
Nucks1	-0.448487445245453	0.152336832756103	-0.280632476799162	0.343173591122499	0.167854968446291	0.657416542343144
Guca2b	-1.07901724436337	0.152336832756103	-3.08975883153393	0.00319558656985254	-2.01074158717055	0.0399792377835312
Birc5	-0.465616645480886	0.152336832756103	-1.02827179181434	0.00635348449545568	-0.562655146333455	0.111165047725754
Snrnp48	0.690214978300557	0.152336832756103	0.191435068915787	0.710472699780355	-0.49877990938477	0.332465138252543
Rnf138	0.830149645991709	0.152336832756103	0.722161995667047	0.173441218383937	-0.107987650324662	0.900165808151636
Cd59a	-0.894845590393818	0.152336832756103	0.632817210542062	0.265319611426283	1.52766280093588	0.039444491970697
Rnf138rt1	1.26766046894232	0.152438202035884	-0.637789496473417	0.509645166955066	-1.90544996541574	0.0653722505892227
Tcp1	-0.586075589778563	0.152452027879647	-0.411875428756942	0.277455966478999	0.174200161021621	0.738950242124941
Klhl38	1.12150926313625	0.152452027879647	-1.2019601792091	0.11913536885101	-2.32346944234535	0.025525913667264
Sqle	-0.467193277516171	0.152452027879647	0.139605720272426	0.685878630518292	0.606798997788597	0.090312396817912
Nyx	1.39899323122927	0.152452027879647	3.13065473990277	0.00385429338424178	1.7316615086735	0.0471358196134745
Ica1	0.538916339942068	0.152452027879647	0.522415066564066	0.131774529138308	-0.0165012733780024	0.977230590515191
Pomp	-0.797879853766361	0.152553169866259	-0.181830856460378	0.766155908386977	0.616048997305983	0.301075231283145
Sstr1	0.988526317102668	0.152739607942209	0.4883626553642	0.48083211352579	-0.500163661738468	0.507756866350561
A330023F24Rik	-0.692285855918592	0.152784127397138	0.0371803675114828	0.949504443148195	0.729466223430075	0.158822008378469
Slc25a42	0.67840359565275	0.152981847162593	0.875112336174012	0.0525112163165751	0.196708740521262	0.742051193370931
Nipal1	-0.768788826200662	0.153088881425996	-0.829825536969477	0.0960080392512243	-0.0610367107688156	0.942111230322434
Mfap3	-0.405545922830321	0.153239566502275	0.0352709605427025	0.91981517994076	0.440816883373023	0.150927440788958
Kcmf1	0.449702037298523	0.153239566502275	0.604444962043525	0.0457262260798584	0.154742924745001	0.689205567979059
Klhl12	0.552553383856087	0.153239566502275	0.520899326927925	0.143386325227819	-0.0316540569281612	0.956796295859121
Zxdc	0.547004894147481	0.153239566502275	0.402050761459848	0.255280685654344	-0.144954132687632	0.773317235380372
Slain1	0.82633086542998	0.153416024458771	0.499568137001185	0.363446101749262	-0.326762728428795	0.635360734869309
Xlr3c	0.413702470944478	0.153514052221262	0.686262573103877	0.0197619601774694	0.272560102159399	0.383918311833362
Tmem108	-0.534269158477851	0.153514052221262	-1.56063175900728	0.00205894469079171	-1.02636260052943	0.028643648514344
Arl6ip4	-0.53222975809749	0.153514052221262	-0.401755997253653	0.240841872076993	0.130473760843837	0.794708379058944
Dynll1	-0.674400447880457	0.153514052221262	-0.802354262019529	0.0711900716982956	-0.127953814139072	0.846526322973206
Ndor1	0.947301773273657	0.153514052221262	0.971291264218171	0.113558730589734	0.0239894909445144	0.980399575102324
Eno4	1.51108325658776	0.153577141834686	1.10969106912589	0.286499384344284	-0.401392187461876	0.729629793315189
Twsg1	-0.695872398020066	0.153761278345473	-1.53040919606772	0.00685226095979406	-0.834536798047657	0.115112596746147
Uevld	-0.459891379471207	0.153994969888417	-0.454469428293298	0.126320010895382	0.00542195117790919	0.990252675393404
Alg5	-0.438164060560077	0.153994969888417	0.409415552016617	0.146501858976835	0.847579612576695	0.0267798074721089
Ahsg	-0.664705766976609	0.153994969888417	0.902534125352579	0.0423211864922203	1.56723989232919	0.0133399942638063
Dpp8	-0.497717513294696	0.153994969888417	0.132646913962164	0.725752826267446	0.630364427256859	0.0989013035567541
Pgm1	-0.606509315684834	0.154354702525111	-0.511333652965537	0.190388672296236	0.095175662719297	0.877599897896357
Ndufv2	-0.428939624318185	0.154413471740576	-0.328110349950289	0.235774991343642	0.100829274367896	0.80350409155965
Ifitm3	-1.15338252996943	0.154413471740576	-2.46399972150985	0.0142617454549095	-1.31061719154042	0.239195482834199
Rnf11	-0.654167028372247	0.154502785816866	0.314734050131316	0.48083211352579	0.968901078503563	0.0621474259564411
