genes	logFC_TgvDMSO_6h_QGP1	logCPM_TgvDMSO_6h_QGP1	F_TgvDMSO_6h_QGP1	PValue_TgvDMSO_6h_QGP1	FDR_TgvDMSO_6h_QGP1	logFC_TgvDMSO_24h_QGP1	logCPM_TgvDMSO_24h_QGP1	F_TgvDMSO_24h_QGP1	PValue_TgvDMSO_24h_QGP1	FDR_TgvDMSO_24h_QGP1	logFC_Tg_24hv6h_QGP1	logCPM_Tg_24hv6h_QGP1	F_Tg_24hv6h_QGP1	PValue_Tg_24hv6h_QGP1	FDR_Tg_24hv6h_QGP1
FAM241B	0.0460890709985889	3.54781532794211	0.014132912563331	0.907584151224163	0.952757325919075	0.251860569501038	3.54781532794211	0.435332916645261	0.523412105282113	0.680234897800868	0.205771498502449	3.54781532794211	0.283057226858705	0.605637557688697	0.796976198017388
BTRC	-0.0181379346317848	5.84283041145371	0.0141300689991742	0.907593206543404	0.952757325919075	0.00754133619506287	5.84283041145371	0.00245786874401061	0.961378082422255	0.979958647281999	0.0256792708268477	5.84283041145371	0.028373172260517	0.869394134876147	0.944932300513218
PRR13	0.0199448339044497	6.31894594315338	0.014057545724126	0.907829436446609	0.952935677626186	0.233141180082419	6.31894594315338	1.92992885377533	0.193157610371473	0.35263504722736	0.213196346177969	6.31894594315338	1.60937238378159	0.231636145518651	0.492726096421756
FARS2	0.0368645742097519	3.47011400945458	0.0140006825283669	0.90801530280714	0.952998627296334	-0.0733605755218852	3.47011400945458	0.0560438417833345	0.817358649464597	0.897284605730261	-0.110225149731637	3.47011400945458	0.124183320368402	0.731423463890903	0.870557537883737
CCDC142	-0.0335204067246416	3.69095928830466	0.0139985971575852	0.908022080637075	0.952998627296334	0.183247344901794	3.69095928830466	0.429852153428703	0.52598705390832	0.681856164631559	0.216767751626436	3.69095928830466	0.589282438756288	0.45939734087	0.693173216987545
FAM57A	-0.0239301840217727	3.9309541504457	0.0139742793762928	0.90810154087236	0.953012399457398	-0.0863837221495829	3.9309541504457	0.184645491634486	0.67598529725499	0.79783148047693	-0.0624535381278102	3.9309541504457	0.0949183479983067	0.763963670127473	0.889673565759068
MZT1	0.0334266929257437	5.25839735542551	0.0138424579972713	0.908533717871446	0.953330055483727	-0.371081006667778	5.25839735542551	1.70404763225844	0.219285541251269	0.384928651712578	-0.404507699593522	5.25839735542551	2.00672459781875	0.185213499989629	0.43827658389903
VKORC1	0.046429232377579	5.67197191842409	0.0138305065343971	0.908573003470062	0.953330055483727	0.314652832204835	5.67197191842409	0.638684313878548	0.441665597321021	0.610034416990077	0.268223599827256	5.67197191842409	0.462389996167115	0.511035175825377	0.735035175801699
KANSL1	0.0471961266321884	0.305137879809597	0.0138243876575396	0.908612758544083	0.953330055483727	0.772813524629154	0.305137879809597	4.77544503479259	0.0524180505378745	0.143846745754939	0.725617397996966	0.305137879809597	3.83152101713499	0.0772862297240658	0.272866546133185
CST4	0.057625757270883	1.34895039627183	0.0137996889905413	0.908676851516096	0.953330055483727	-0.402412632921218	1.34895039627183	0.652893648883788	0.436795068625033	0.605987248273029	-0.460038390192101	1.34895039627183	0.82415844610241	0.384093191230719	0.63467710895106
CENPP	-0.0368564409688519	2.42919263781012	0.0137815565277546	0.908736028107626	0.953330055483727	-2.27304221359564	2.42919263781012	39.9301932868379	6.62852517350307e-05	0.00141959025124796	-2.23618577262679	2.42919263781012	37.4824172901457	8.67693948641938e-05	0.00769462423838894
LRRC61	0.0404625471953659	4.65178067406701	0.0137496936055054	0.908839211911185	0.953368683338159	0.255073291519331	4.65178067406701	0.553769939064606	0.472898858455598	0.637962719557998	0.214610744323965	4.65178067406701	0.388722137105779	0.546107018757603	0.759768877733074
ANKRD49	-0.0257697021548465	4.48213083502029	0.0136669060347789	0.909112718406393	0.953585960326098	0.253957718815718	4.48213083502029	1.36098915892265	0.268852858950828	0.442067090727663	0.279727420970565	4.48213083502029	1.62821085601525	0.22910647705362	0.489637555690614
VPS39	-0.0171432191202667	6.76080707732213	0.0136353946882568	0.909216967649069	0.953625681335076	0.0995355205795597	6.76080707732213	0.46133886043332	0.511505829580168	0.670648238363484	0.116678739699826	6.76080707732213	0.632439879109045	0.443843238406232	0.681296288379519
EEF2KMT	0.0272279205319237	3.43314910672121	0.0136114673950044	0.909296483184108	0.953639456666879	0.594477248653459	3.43314910672121	6.84112141956911	0.0246194569414515	0.0849646219476938	0.567249328121535	3.43314910672121	6.09356055680714	0.0318771981963239	0.173527915474851
CD36	-0.0396695903667204	2.25342509531883	0.0135795643823489	0.90940298093622	0.95368152596027	-0.959932441336757	2.25342509531883	7.40969951551575	0.0204124384920966	0.0743380997659563	-0.920262850970036	2.25342509531883	6.6267576406599	0.0264811249890209	0.157592312175756
RPS15A	0.0422130506791369	7.77275038394259	0.0135468324152317	0.909510809452172	0.953724984568606	0.270279586846961	7.77275038394259	0.555582436641258	0.472192931181711	0.637351779727471	0.228066536167824	7.77275038394259	0.395361247076624	0.542759293296026	0.757753159134179
TMA7	0.0547949739526154	5.89474122295139	0.0135239113115375	0.909587020269953	0.953730147458726	-0.063555969391273	5.89474122295139	0.0182219103224466	0.895140990193956	0.943742978354442	-0.118350943343888	5.89474122295139	0.062967062579094	0.806646864145261	0.912440839606307
NLGN2	-0.0267012131605383	7.00577053191765	0.013505431449441	0.90964850901291	0.953730147458726	0.0581770445636701	7.00577053191765	0.0642806927156234	0.80468657769494	0.888537113226136	0.0848782577242084	7.00577053191765	0.136513888886223	0.719020404273765	0.864189524035131
TSPAN9	-0.0369176928278109	4.55833690627038	0.0133875132925544	0.91004193356765	0.954015080878407	0.138979407676849	4.55833690627038	0.19255801821228	0.669574769556492	0.793055948838344	0.17589710050466	4.55833690627038	0.304448311124833	0.592508424161924	0.788888327203549
ZNF181	-0.0282582706416316	3.42133418281434	0.0133842298867084	0.910053088428073	0.954015080878407	0.611413942171138	3.42133418281434	6.6689495198421	0.0260970540255397	0.0882557151908905	0.639672212812769	3.42133418281434	7.14294357744836	0.0222653147053413	0.142796210293274
CENPO	-0.0496527342365868	5.22034964597724	0.013312074840278	0.910294486176176	0.954140730764706	-0.738146210723341	5.22034964597724	2.89788281580837	0.117694965451742	0.25149574203179	-0.688493476486755	5.22034964597724	2.50146546200762	0.142991470262482	0.381521921074851
KPTN	0.0362198816715414	1.63686702140451	0.0132999372448826	0.910337092249694	0.954140730764706	-0.993951197633618	1.63686702140451	8.90518875430806	0.0128692186656808	0.0546544813225294	-1.03017107930516	1.63686702140451	9.19010476702592	0.0118406366537808	0.102863148907436
CHCHD1	0.0409387393196816	3.68266917033367	0.0132849231826438	0.910385710331249	0.954140730764706	-0.0800860093795285	3.68266917033367	0.0512447766036141	0.825202127954104	0.902271136605135	-0.12102474869921	3.68266917033367	0.115330126280736	0.740765715077919	0.875887300451199
AP5M1	0.0187855672643282	5.53380355350711	0.0132595988151767	0.910470597846466	0.954140730764706	-0.0243090266286334	5.53380355350711	0.0223399626543807	0.883982031906004	0.937562633470776	-0.0430945938929616	5.53380355350711	0.069880105875896	0.796562439176612	0.907055802251998
ZZEF1	-0.0187199694133724	6.77482984727382	0.0132493512126653	0.910505031188456	0.954140730764706	0.0313129271714833	6.77482984727382	0.0371840354217915	0.850722654133819	0.917597541053116	0.0500328965848557	6.77482984727382	0.0947171273605153	0.764205192918481	0.889673565759068
FAIM	-0.0492140658321147	2.50527581249069	0.0132250206363888	0.910587443961935	0.954157492338232	-0.684035108466293	2.50527581249069	2.50940980515162	0.142428031559053	0.287538097439201	-0.634821042634178	2.50527581249069	2.07800768801824	0.178224932208881	0.429154154489283
DUSP14	0.0575405648472313	0.347876643480187	0.0131558134279774	0.910838509142705	0.954350960713595	0.883490924341853	0.347876643480187	3.97555791115514	0.0726655887724046	0.17979914714164	0.825950359494621	0.347876643480187	3.2011098898707	0.102308508122733	0.318890003838399
RPL35	-0.0396671497402792	7.08403527617246	0.0131269662330897	0.910917342312959	0.954357208953262	-0.0606907623570717	7.08403527617246	0.0307756552760302	0.864036202694052	0.92581307301271	-0.0210236126167925	7.08403527617246	0.00368652363659508	0.952710385135189	0.981801547373594
LOC103344931	-0.0362459272962478	4.11116602236948	0.0131092417804381	0.910977335819022	0.954357208953262	0.934842721439971	4.11116602236948	9.06577957119166	0.0122659318735632	0.0528056269989837	0.971088648736219	4.11116602236948	9.62247080235655	0.0104516100116334	0.0953925218723796
PARK7	0.0298144087905756	6.77399133145136	0.0130592624157828	0.911146272479286	0.954368992422919	-0.269784435114999	6.77399133145136	1.06795516532401	0.324328874486199	0.501216502890355	-0.299598843905575	6.77399133145136	1.31379483764079	0.276836651704542	0.540837606407477
MRPL19	-0.0235967622774047	6.48904361053862	0.0130423048592206	0.911203706331134	0.954368992422919	-0.489704363225926	6.48904361053862	5.59386372990135	0.038194409854685	0.115820241095755	-0.466107600948522	6.48904361053862	5.05499681540773	0.0468012417157538	0.210885936026965
AFF1	0.0243965061498802	7.39468482994489	0.0130391395797159	0.911214430380746	0.954368992422919	-0.508987942034365	7.39468482994489	5.64563865444055	0.037473087753099	0.114296895681745	-0.533384448184246	7.39468482994489	6.18957477013318	0.030810321546849	0.170896169630129
GMNN	0.0304963044819061	4.73554034393469	0.0130273884594401	0.911254313592175	0.954368992422919	-0.734832802323886	4.73554034393469	7.43298145036817	0.0202528226742282	0.0739959436769996	-0.765329106805793	4.73554034393469	7.96886526476064	0.0170822660587231	0.12507840682957
KANTR	-0.0480533792845022	3.58954072350927	0.0128625795164104	0.911814930801797	0.954866016378014	-0.495113703244802	3.58954072350927	1.36963961527172	0.267425237423357	0.440274004220026	-0.4470603239603	3.58954072350927	1.08774098696195	0.32009517848076	0.579404487086891
UQCR11	0.0600232962798858	5.35326694006721	0.0128264340106424	0.911938186146085	0.954866016378014	-0.0478721694492383	5.35326694006721	0.00817114054272543	0.929653279582358	0.962537974712122	-0.107895465729124	5.35326694006721	0.0412595490623473	0.842870528997218	0.930907956823968
LOC102725191	0.0364964636252851	1.39545380781799	0.0128203139316292	0.911961464989461	0.954866016378014	0.00237244322755564	1.39545380781799	5.86999916060652e-05	0.994028934626195	0.997082786959916	-0.0341240203977294	1.39545380781799	0.0112382359190845	0.917548694515047	0.967289070590906
FGF17	0.0563158628538127	0.482741345276741	0.0128052269545934	0.91202885335587	0.954866016378014	1.18317199221934	0.482741345276741	7.65162685505565	0.0190211726947084	0.070778060741674	1.12685612936553	0.482741345276741	6.40903669297593	0.0287051630530261	0.165414509594775
RPL11	-0.0352546945463497	7.71811473705292	0.0127742773974809	0.912116567942229	0.954866016378014	-0.197212833866647	7.71811473705292	0.399805455350267	0.540540717215392	0.693154328618792	-0.161958139320297	7.71811473705292	0.269416789640702	0.614349477577985	0.803746330909881
ZNF767P	0.0248844448075018	3.78656216521537	0.0127580171853727	0.912172403128935	0.954866016378014	0.20934626281519	3.78656216521537	0.927305255405137	0.356943693875489	0.533374135789643	0.184461818007688	3.78656216521537	0.70898052969321	0.418310257574439	0.66182680949925
TIMM17B	0.0568155514074848	4.44014880996591	0.0127516471396397	0.912194153471521	0.954866016378014	0.21794321309183	4.44014880996591	0.189602694723922	0.671950198972053	0.794832157960684	0.161127661684345	4.44014880996591	0.102743977374089	0.754769370790784	0.88423960348637
TMEM205	-0.0498720578701678	5.86120563622649	0.0126875748776214	0.912413941305697	0.955026497690174	0.435408568234539	5.86120563622649	0.972198597726279	0.346026764310487	0.523402470889105	0.485280626104707	5.86120563622649	1.20033271985426	0.297438098478938	0.560744446054953
SIDT2	0.0270935772337122	4.02607523982753	0.0126557121204586	0.912523619861222	0.95507171229246	0.784489354879187	4.02607523982753	10.9933093657117	0.00719196188660809	0.0369791426138196	0.757395777645475	4.02607523982753	10.1690396448736	0.00897467606189243	0.0887337896112503
RPS29	0.0945562946783548	6.02592982065064	0.0125974603865347	0.912724108014591	0.955211957145598	0.278530191233244	6.02592982065064	0.109460836187689	0.747183386038752	0.849682302211091	0.183973896554889	6.02592982065064	0.0476786725024717	0.831284969886599	0.925683270862017
CP	-0.0436939679840084	4.22456730664589	0.0125268525952344	0.912968006844502	0.955397609726699	-0.564424533723796	4.22456730664589	2.07877063989372	0.178145145791666	0.335417190621634	-0.520730565739788	4.22456730664589	1.74920497606629	0.213704725916347	0.471739719193953
FBXO46	-0.0256546313439422	4.02475651942008	0.012441591187664	0.913263369963786	0.95551750459129	-0.0214556724760548	4.02475651942008	0.00884313064424019	0.926826818304128	0.960992379278596	0.00419895886788735	4.02475651942008	0.000333032850575405	0.985777834845402	0.994272581861996
SPG21	-0.021999500004949	5.60285401343867	0.0124379184518201	0.913276011506251	0.95551750459129	0.0687221648152628	5.60285401343867	0.122247033347309	0.733433093824661	0.839561739114349	0.0907216648202118	5.60285401343867	0.211719300712973	0.654684677234982	0.828602134925808
SNHG9	0.105581965695128	-0.760149241803284	0.0124292009937976	0.913282114405054	0.95551750459129	0.976806244357617	-0.760149241803284	1.45509965292784	0.253552063645732	0.423894908220015	0.871224278662489	-0.760149241803284	1.05532798767942	0.32681207495715	0.584971625820386
DPM3	0.0748718942449994	2.33080853462607	0.0124080626360955	0.913380319998682	0.955550661018138	0.00693749242014396	2.33080853462607	0.000105257310865812	0.992004166725491	0.995816634699071	-0.0679344018248555	2.33080853462607	0.0100566343040616	0.921985253999612	0.968086291369156
PUSL1	0.0500958602349508	2.66565231234843	0.0122988335076777	0.913760523639428	0.955866469220515	0.0155508254966735	2.66565231234843	0.00121073144471327	0.972887166643587	0.985440106888653	-0.0345450347382773	2.66565231234843	0.00581568872114713	0.940627248885158	0.97623544700796
DCAF5	-0.0271487853466508	6.57553351627145	0.0122830277990384	0.913815264393329	0.955866469220515	-0.119444681919498	6.57553351627145	0.238533984317594	0.635177974926146	0.76744884674424	-0.0922958965728473	6.57553351627145	0.142062573152253	0.713648834026761	0.861553672808006
SND1-IT1	0.0639603144013526	0.190620985889775	0.0122306443464298	0.914016742305725	0.955886179084597	0.158013914451265	0.190620985889775	0.0816099634638481	0.780661643443094	0.871811658092622	0.0940536000499124	0.190620985889775	0.0270613112484165	0.872446312561317	0.946372044437159
MIR630	-0.0865273559468415	-0.738036397958416	0.0122116839972777	0.914055650634191	0.955886179084597	0.59186660626485	-0.738036397958416	0.748648376938237	0.405909137007985	0.57870453986181	0.678393962211691	-0.738036397958416	0.833757406644752	0.381326776403773	0.632481496324844
HNRNPR	0.0381924332396672	8.25550555030893	0.0121967256969285	0.914117221765102	0.955886179084597	-0.749911068139899	8.25550555030893	4.64823740246836	0.054899365084263	0.148864529784923	-0.788103501379566	8.25550555030893	5.12438000185241	0.045569396817291	0.207693513539721
ZCCHC11	0.0276761935714287	7.38535524448579	0.0121954114271155	0.914121828718671	0.955886179084597	0.0944482845633258	7.38535524448579	0.14241277371755	0.71331389551564	0.824638374612937	0.0667720909918971	7.38535524448579	0.0710796768336134	0.794867982443414	0.906568030758111
RPL28	-0.0301162612874745	8.27716899063572	0.0121576061206483	0.914254451776519	0.955886179084597	0.168743774613568	8.27716899063572	0.381987500941596	0.549543738391842	0.700623640134842	0.198860035901042	8.27716899063572	0.530034195003423	0.48230953952556	0.711959593888458
RPL19P12	0.112474324575555	-1.1796186510089	0.012120933830345	0.914320605418025	0.955886179084597	-0.576198137532682	-1.1796186510089	0.294320356796263	0.598304763346635	0.738169549144431	-0.688672462108237	-1.1796186510089	0.379929312707643	0.550207597142313	0.761271534291291
MARCH9	-0.0303099975698262	5.39679674274551	0.0121353913378104	0.914332491192717	0.955886179084597	0.0172922007792263	5.39679674274551	0.00397422143266981	0.950902375818675	0.973957822531455	0.0476021983490525	5.39679674274551	0.0299575743638209	0.865835603052244	0.943445881248737
