genes	logFC_TgvDMSO_6h_aTC1	logCPM_TgvDMSO_6h_aTC1	F_TgvDMSO_6h_aTC1	PValue_TgvDMSO_6h_aTC1	FDR_TgvDMSO_6h_aTC1	logFC_TgvDMSO_24h_aTC1	logCPM_TgvDMSO_24h_aTC1	F_TgvDMSO_24h_aTC1	PValue_TgvDMSO_24h_aTC1	FDR_TgvDMSO_24h_aTC1	logFC_Tg_24hv6h_aTC1	logCPM_Tg_24hv6h_aTC1	F_Tg_24hv6h_aTC1	PValue_Tg_24hv6h_aTC1	FDR_Tg_24hv6h_aTC1
Ces2g	1.81034038368535	-1.99115784921182	5.29540887138471	0.0376125359188104	0.0951524675116815	3.1992040995261	-1.99115784921182	20.4634029984445	0.000501158331745389	0.00506846939507807	1.38886371584075	-1.99115784921182	10.7298302146274	0.00565396332756533	0.0496763500141365
Tmem189	-0.305949603413426	4.22056100826228	5.64048484677866	0.0376187671904387	0.0951524675116815	-0.041178399471161	4.22056100826228	0.0997832409759237	0.758221034553634	0.847400896693905	0.264771203942265	4.22056100826228	4.2219963485181	0.0653934750869178	0.211785401763398
Crtac1	-0.551812812156218	1.89898694361006	5.63561684278143	0.0376888828902958	0.0953107628079197	-0.693153361148234	1.89898694361006	7.74885969972878	0.018361746408942	0.0636822411090827	-0.141340548992015	1.89898694361006	0.339006885836272	0.572577762168045	0.743534213994673
Hmgcs1	-0.322849159497471	7.92980691762046	5.63409130748402	0.0377071057054791	0.0953283235853371	-0.130438034478687	7.92980691762046	0.918661130467222	0.359173610053498	0.515889369397643	0.192411125018784	7.92980691762046	2.00150250342225	0.185834945789204	0.389785101811176
Ufd1l	0.3080856788857	6.53297991057358	5.63381784839746	0.0377108962649867	0.0953283235853371	0.0322782939622445	6.53297991057358	0.0613509941594154	0.809104505136813	0.882862457868991	-0.275807384923456	6.53297991057358	4.5197711635106	0.0578926519046941	0.197268470750926
1600023N17Rik	-1.08845751757396	-0.381952604554682	5.63752436157617	0.0377775569078794	0.0954777566916681	-1.3361593783919	-0.381952604554682	6.0493748925724	0.0325614786459661	0.0945530933735972	-0.24770186081794	-0.381952604554682	0.206312107974651	0.658879300047134	0.804631476681589
Map1s	-0.312651478153611	4.30217036494119	5.6268443668385	0.0378077593946151	0.0955350053646235	-0.127887946715035	4.30217036494119	0.920049030922673	0.35882553269696	0.515799147026586	0.184763531438576	4.30217036494119	1.95913724314283	0.190179286811836	0.395339977152675
Mtch1	-0.349243676051405	7.46166817411598	5.6243902527879	0.0378417852944324	0.0955878606007661	-0.1980371820615	7.46166817411598	1.80569699656115	0.207076232825799	0.348951584671285	0.151206493989905	7.46166817411598	1.05535652125805	0.327143981927917	0.543737730289795
Bzw1	-0.272544579743576	9.28260487026606	5.62424634182919	0.0378437870494181	0.0955878606007661	-0.0535150529371674	9.28260487026606	0.216956937788027	0.650790570126402	0.768078572130525	0.219029526806408	9.28260487026606	3.63392377094777	0.0840623386377467	0.244664529202846
2410004B18Rik	0.285396814694094	4.07037429553152	5.62209788234846	0.0378739750295155	0.09564043098427	0.108330337155651	4.07037429553152	0.778050950946136	0.397295661283198	0.551947370874604	-0.177066477538443	4.07037429553152	2.18348632200289	0.16857823537361	0.368254481859553
Gm6548	-0.275555154422849	4.02683135269429	5.62167843411904	0.0378797185948606	0.09564043098427	-0.403469136928619	4.02683135269429	11.4543525127818	0.00640944383038451	0.0302019677251489	-0.12791398250577	4.02683135269429	1.18076376292454	0.301287891622727	0.520466193993821
Zfp385a	-0.392689958822045	4.4418641907837	5.61797864869973	0.0379312692318621	0.0957514801120349	-0.675743742270412	4.4418641907837	15.8321352979305	0.00232322310675596	0.0147557323025484	-0.283053783448367	4.4418641907837	2.83071487585513	0.121655222205771	0.305777282037861
Tigd3	-0.448323538188048	2.53447962637101	5.61567643515299	0.0379646050203071	0.0958165136080043	-0.361815565934821	2.53447962637101	3.40201089872489	0.09321187603883	0.199987244063041	0.0865079722532265	2.53447962637101	0.202515740615674	0.661760275070572	0.806376981135915
Gm15800	-0.403040857453306	7.55428092147323	5.61440825916794	0.0379809749619384	0.095838710653858	-0.23681454947754	7.55428092147323	1.93518771662954	0.192693928795563	0.332419360120189	0.166226307975766	7.55428092147323	0.955900333295648	0.350003632564213	0.563533463884249
Loxl3	-0.442090846009586	1.30237972816171	5.60282528650106	0.0381535633642018	0.0962328158141181	-1.37258025264002	1.30237972816171	39.1893362951475	7.27606894633663e-05	0.00139903988311628	-0.930489406630432	1.30237972816171	19.2226057519416	0.00119184683010932	0.0206000629706874
Mecr	0.208994436431521	5.42250706487189	5.60164147630353	0.0381599134554741	0.0962328158141181	0.135022413303034	5.42250706487189	2.2997240423041	0.158631214555352	0.289903528319271	-0.0739720231284869	5.42250706487189	0.70449255064318	0.419801364924183	0.625999293470305
Fech	-0.344534134348095	6.15064863303889	5.60155302788322	0.0381611493871355	0.0962328158141181	0.0261758449011994	6.15064863303889	0.032168428870131	0.861040065298598	0.914913824318289	0.370709979249294	6.15064863303889	6.47410361759711	0.0279643098482572	0.127778660676908
Sult6b1	1.88403180689435	-1.5187372582682	5.49851249089411	0.0381675837618752	0.0962328158141181	1.617364290162	-1.5187372582682	3.08456415549912	0.105943328386915	0.218436855873583	-0.266667516732349	-1.5187372582682	0.207901981323355	0.657014585878476	0.803756289540937
Hist1h4b	-1.95838631851084	-0.068344707033947	5.60816077168693	0.0381849841826424	0.0962575054550292	-1.83340992632081	-0.068344707033947	3.93164883199401	0.0740323798021223	0.16946945345693	0.124976392190029	-0.068344707033947	0.0143893169237702	0.906772934941522	0.95167906867525
Mpst	-0.403845071467131	3.43663839045764	5.59822180560887	0.0382085825302393	0.0962978060104756	-0.52767360273368	3.43663839045764	8.96405691535102	0.0126812093891856	0.0490200614702037	-0.123828531266549	3.43663839045764	0.509529091322228	0.49075864422923	0.683039526858027
Rufy1	0.427353952747136	4.06916243051697	5.59664158187707	0.0382305379067664	0.096333950527068	0.466162919558102	4.06916243051697	6.41379472558741	0.0285535913087544	0.0861990067378575	0.0388089668109661	4.06916243051697	0.0473286166381712	0.83190870309972	0.91104871595958
Ntn4	-0.322348265134907	6.08746051209978	5.59555453819186	0.0382455762816	0.0963526545429715	-0.221954534980899	6.08746051209978	2.62720171287956	0.134378145948317	0.257833227561132	0.100393730154008	6.08746051209978	0.541117788037728	0.4779279212925	0.672888798406351
Abhd10	0.218316291861336	5.30918620831447	5.59307026194188	0.0382806174176691	0.0964084240015721	-0.134429991605574	5.30918620831447	2.07021990568321	0.179060120945782	0.316485486955383	-0.35274628346691	5.30918620831447	14.5229500270622	0.00308341975728479	0.0359414151215595
Serpinb6a	0.257326889743917	4.73813411211911	5.59290575847696	0.0382829530654362	0.0964084240015721	0.247741301914182	4.73813411211911	5.06136621749547	0.0467671085998054	0.121398739845043	-0.00958558782973457	4.73813411211911	0.00783614002694834	0.931111722463593	0.964817814300522
Omp	-1.1531344130756	-1.46032299087707	5.61116911621262	0.0383216316074036	0.0964866235018646	-0.51813392768592	-1.46032299087707	0.998565820071857	0.340209083145534	0.497609863578878	0.635000485389684	-1.46032299087707	1.55205250986465	0.240009505662014	0.454853245301948
Mipep	-0.271282996388396	4.34992782525834	5.58918107561485	0.0383356810203886	0.096502792731786	-0.506107646535304	4.34992782525834	18.5689823187939	0.00134553494242542	0.0101271315238349	-0.234824650146908	4.34992782525834	4.08537500701231	0.0692326787002238	0.218982962728808
Vkorc1	-0.401475317240528	4.97774305824229	5.58777069999268	0.0383554844324923	0.0965334372468455	-0.331398539557334	4.97774305824229	3.73858209778185	0.0802998614716128	0.179788396204361	0.0700767776831944	4.97774305824229	0.169230793083694	0.688989208122773	0.824311249283152
Atp7a	-0.297588306915707	4.15020133495609	5.586960992362	0.0383670857494789	0.0965434305692935	-0.309358425351668	4.15020133495609	5.78221457193603	0.0357213749398706	0.100817401181252	-0.0117701184359606	4.15020133495609	0.00859041552417932	0.927882343335311	0.963444186120505
Smg5	0.222258371421524	7.20569628072557	5.58528893834171	0.0383905843025503	0.0965833510828924	0.276351479116912	7.20569628072557	8.59302231029321	0.0141566348888505	0.0530695539596257	0.0540931076953881	7.20569628072557	0.331825837903585	0.576609091691649	0.746165309203512
Smarca4	-0.455274796710516	8.55426628061474	5.58256356071628	0.0384291941455161	0.0966612652741689	-0.208094597122237	8.55426628061474	1.16779823691766	0.303822528460864	0.459254794514558	0.24718019958828	8.55426628061474	1.64847775221713	0.226514966670509	0.439550208330564
Mfsd5	-0.383023945988021	4.54665143459678	5.58096067855237	0.0384519572461173	0.0966992969743343	0.00395984984546421	4.54665143459678	0.000590997661127104	0.981056487640296	0.988321258191339	0.386983795833485	4.54665143459678	5.70968396846678	0.0366773785427621	0.150505350909019
Mrgbp	0.259633938946229	4.98838560577005	5.5750082205508	0.0385364980351014	0.0968778600624626	0.145640483966544	4.98838560577005	1.71605482599004	0.217874009195137	0.362131104090498	-0.113993454979686	4.98838560577005	1.08111921104017	0.321578503110656	0.538389734200877
Scmh1	-0.220281026419369	5.53507141090847	5.57488240726364	0.0385382761377153	0.0968778600624626	-0.0861412555801293	5.53507141090847	0.841209936545175	0.379441782112551	0.535373862750975	0.13413977083924	5.53507141090847	2.06172460341191	0.179880036804284	0.382619493850871
Med27	0.329156291711027	4.04523821426823	5.57226174050521	0.0385758545409846	0.0969530615122244	0.0485301467413195	4.04523821426823	0.115614567534364	0.740481191069567	0.83491382491865	-0.280626144969708	4.04523821426823	4.07267019135564	0.0696037693228403	0.219679498269197
Sepw1	0.515554988827429	5.10478112727538	5.57133636605595	0.0385887672157825	0.0969662527932631	0.254792627730838	5.10478112727538	1.33382249063243	0.273492544476495	0.42550758395433	-0.260762361096591	5.10478112727538	1.44248230407589	0.255882361858973	0.472823666166163
Grpel2	0.221728939718864	5.46471937194309	5.56908178199622	0.0386208965637715	0.096990720870585	0.416165140944321	5.46471937194309	19.3530406801752	0.00116220370742442	0.00923050929462255	0.194436201225456	5.46471937194309	4.32315130358853	0.0627184648240278	0.206459412894245
Ftl1	-0.727977423423711	9.86313626683255	5.56862076036665	0.0386274620745355	0.096990720870585	-0.367823042574683	9.86313626683255	1.43221478449023	0.257478468357431	0.40811825933831	0.360154380849029	9.86313626683255	1.37337830950706	0.266893763830897	0.483496549253795
Kcnh1	-0.869536165527927	-1.42635981246875	5.59266668758581	0.038627656273367	0.096990720870585	-0.0693670291239164	-1.42635981246875	0.0334088967034745	0.858470392671776	0.91369686635781	0.80016913640401	-1.42635981246875	4.96715173090912	0.0488722589027055	0.177744724671033
Ncoa4	-0.345783720901915	5.06246362687419	5.56850234285302	0.0386291687058866	0.096990720870585	-0.334030298327832	5.06246362687419	5.08819632221742	0.0462871546324577	0.120704763748166	0.0117534225740836	5.06246362687419	0.00638547416872493	0.937797827352023	0.968810166706768
Iqgap2	-0.339894441663363	5.67725657507363	5.56759747233124	0.0386420710316528	0.0970038656135855	-0.708798405023025	5.67725657507363	23.4501392396706	0.000574292423338431	0.00562815471733371	-0.368903963359662	5.67725657507363	6.43537965205144	0.0283408213521264	0.128880013820408
Strn3	0.326778638528797	7.34297410728326	5.56506557930213	0.0386782165005017	0.0970753412347446	0.265214316503408	7.34297410728326	3.64912171974157	0.0835026223255392	0.185099464958202	-0.0615643220253892	7.34297410728326	0.19812876044138	0.665186104877066	0.808321738052485
Ndufa6	-0.413927939203388	5.68534552491979	5.56305415881318	0.0387069733695496	0.0971282481300163	0.0182234198407538	5.68534552491979	0.0107397804768563	0.919394926169316	0.951274501626937	0.432151359044142	5.68534552491979	6.05999876599469	0.0323278812842151	0.139340453188027
Med18	-0.336660449560879	4.3985252663297	5.56213572582529	0.0387202010019504	0.0971421739196266	-0.370509163256224	4.3985252663297	6.52524716812339	0.0274763540068194	0.0839485223120693	-0.0338487136953456	4.3985252663297	0.0555397684652252	0.818179952918838	0.904143529041969
Gnmt	1.3716905350137	-1.46064666778203	5.53847868583413	0.0387604940729315	0.0972239831504222	0.760461703552663	-1.46064666778203	1.16506759287618	0.304045663458614	0.459413209562727	-0.611228831461033	-1.46064666778203	1.56497654582858	0.237486087654779	0.4523067862424
Trim33	0.388810660804461	7.10549423600318	5.55598371322941	0.0388082375295006	0.0973244442464306	0.242729202762107	7.10549423600318	2.15406675298762	0.171222297934227	0.306755099612552	-0.146081458042354	7.10549423600318	0.786894217835695	0.394718093157437	0.604624663146963
Setdb2	0.365434006747896	3.66434631075711	5.55329629679135	0.0388472571082092	0.0973900263199362	0.514601582593946	3.66434631075711	10.5702940887923	0.00808175448555417	0.0354789582759304	0.14916757584605	3.66434631075711	0.957185478888764	0.349693845452868	0.563522275465864
Lin9	0.37935058544141	6.61739378926105	5.55282144251357	0.0388536358625696	0.0973900263199362	0.270308262868029	6.61739378926105	2.79755096664008	0.123621079246039	0.242865511587094	-0.109042322573381	6.61739378926105	0.460660345881913	0.511858505249698	0.700073808888626
Fut1	1.33883036407148	-0.949605226349132	5.56211280702612	0.0388574812569584	0.0973900263199362	1.35957639780531	-0.949605226349132	4.81555288972904	0.0516105450998264	0.130673727557135	0.020746033733833	-0.949605226349132	0.00236356600650858	0.962134116758112	0.980090370102575
St5	-0.299315036831869	3.45422292582695	5.55177210867349	0.0388692709183973	0.097400280384148	-0.120553354090308	3.45422292582695	0.861531071438146	0.373959634847582	0.530598199784345	0.178761682741561	3.45422292582695	1.96579315721703	0.189488616283217	0.394505508180889
Acsl6	-0.338192510066192	3.68754249585183	5.55116894989421	0.0388778661372253	0.0974025272016187	-0.271040436887176	3.68754249585183	3.3883614926972	0.0937868152771963	0.200929369578961	0.0671520731790161	3.68754249585183	0.214353780104043	0.652734229912689	0.801044025152558
Zc3h15	0.493207926662083	7.81365952451961	5.55016299896226	0.0388918484275698	0.0974105832157647	0.412520518327465	7.81365952451961	3.87275802497844	0.0757757804689619	0.172226299489766	-0.0806874083346184	7.81365952451961	0.149420422990403	0.706734862767923	0.834884172151238
Ube2g1	-0.251345635057632	5.35299535011479	5.54984178830288	0.0388964801142937	0.0974105832157647	-0.284493753358593	5.35299535011479	6.96538196274766	0.0236748641281024	0.0757924971813844	-0.0331481183009606	5.35299535011479	0.0957289549028136	0.763012037996476	0.868937523660833
2610305D13Rik	0.843587549504772	3.81668344747474	5.54882723355022	0.0389114589349213	0.0974288102997475	0.394173296435953	3.81668344747474	1.1327865898097	0.310821596630589	0.466324539377471	-0.449414253068819	3.81668344747474	1.60898868552523	0.231778305580515	0.445324088413771
Acad9	-0.187683269469401	5.83520598933546	5.54816875269476	0.0389205503385773	0.0974322918250258	-0.0314178572353417	5.83520598933546	0.153883056883845	0.702622574958275	0.806969936308288	0.15626541223406	5.83520598933546	3.8416461166564	0.076796156204621	0.231780765338947
BC037704	-0.540921970982321	0.798526857024461	5.54501914545541	0.0389766178593554	0.0975533470141571	-0.448297765827175	0.798526857024461	3.27702419648526	0.0986681788154103	0.207955756163162	0.0926242051551465	0.798526857024461	0.152287201754627	0.704088730264511	0.833451837596977
F420014N23Rik	0.534286969632335	0.682932030996316	5.54234018535993	0.0390188207387755	0.097639659807553	0.694003085273895	0.682932030996316	8.25199927339142	0.0157079298154774	0.0570918494758459	0.15971611564156	0.682932030996316	0.605755847392239	0.453420460041904	0.653901249338899
2310069G16Rik	0.500506471160929	1.40868405977655	5.53887590737749	0.0390602835166816	0.0977215960792641	0.0928296577441892	1.40868405977655	0.158591185312436	0.698360735196523	0.803998419843608	-0.40767681341674	1.40868405977655	3.81979405990331	0.0775299326743242	0.232994942564264
Wdr5	0.260502560418247	6.6546547442436	5.53801804502803	0.0390670117743375	0.0977215960792641	0.0834513112345773	6.6546547442436	0.564395684023977	0.468842263627004	0.617637684236657	-0.177051249183669	6.6546547442436	2.56291925542983	0.138744581024133	0.329219137118779
Zfp703	0.43722788556907	4.58102282396421	5.530763366614	0.0391721357700534	0.0979651831908906	0.345215650192761	4.58102282396421	3.34438746931445	0.0956724856535114	0.203710583724037	-0.0920122353763088	4.58102282396421	0.248447196361482	0.628348753141845	0.784397476541749
