genes	logFC_TgvDMSO_6h_MIN6	FDR_TgvDMSO_6h_MIN6	logFC_TgvDMSO_24h_MIN6	FDR_TgvDMSO_24h_MIN6	logFC_Tg_24hv6h_MIN6	FDR_Tg_24hv6h_MIN6
Gm12250	1.31979121123515	0.426143536158488	0.937459623722528	0.598771902557782	-0.382331587512618	0.814649237893516
Zak	0.103331298885405	0.42649019958487	0.241870627542865	0.0417027665103529	0.13853932865746	0.277645706448675
Zbtb43	0.108382607836143	0.42649019958487	0.292050905385157	0.0190855845541672	0.183668297549015	0.166515846286999
Papolb	0.995950426354781	0.42649019958487	1.32184961997199	0.219453694591357	0.325899193617204	0.773505735577022
Slain1	-0.15232260604607	0.426788668253879	-0.0376649922798491	0.860103192588164	0.114657613766221	0.56981004361978
Bhlhe41	0.0967835046775133	0.426788668253879	0.0111665664598523	0.941157874702263	-0.085616938217661	0.494893450330346
Hmgn5	-0.190582063454132	0.426815134242455	-0.136985910337072	0.566677776911251	0.0535961531170599	0.847344026809507
Auh	0.130950968134713	0.426871726690703	-0.0271541452002969	0.887501448913593	-0.15810511333501	0.34256920480255
Mfi2	0.595338611577484	0.426947437251851	-0.65402480079421	0.459239048964377	-1.24936341237169	0.131368814385843
Ccl27a	-0.198174450739102	0.426947437251851	-0.152763891235103	0.531354085214858	0.0454105595039989	0.877463914836282
Smpdl3a	-0.340122856611159	0.426947437251851	0.0446454190146387	0.923713666286698	0.384768275625798	0.37174216862566
Ano9	-0.221530869900863	0.427092517952508	-0.291387519454071	0.264466133438125	-0.0698566495532081	0.831308350837714
Pex14	0.141730855895902	0.427134239341112	0.247851711938956	0.123918299479338	0.106120856043054	0.559600162984715
Sec31a	-0.0910068231443684	0.427252671013242	0.0150558890438603	0.916270403725597	0.106062712188229	0.35853065047325
Nubp2	-0.169433182634051	0.427311515946192	0.0557520839222933	0.803891987359395	0.225185266556345	0.288693925430135
2310009A05Rik	-0.225652641878687	0.427807575115372	0.0672652780009578	0.818729631092287	0.292917919879645	0.299992570193395
Slc11a2	-0.100206253825368	0.427813638248737	0.248709458640102	0.0278662495397148	0.34891571246547	0.00868509805332807
B930018H19Rik	0.616792624741379	0.42782367895043	-0.71523304199931	0.441674988270813	-1.33202566674069	0.125398050958554
Adss	0.0962421184749937	0.42782367895043	0.167364737056382	0.142455615575285	0.0711226185813887	0.572626057168439
Scarna10	-0.226292196208787	0.42782367895043	-0.130398130167539	0.66261262977676	0.0958940660412487	0.763606858756279
Mir381	1.11191900794434	0.42782367895043	-4.19518502284922	0.1654730705984	-5.30710403079356	0.0478102507776685
Rexo2	-0.123379895595104	0.427893263497973	0.889067406605179	7.09889362967521e-07	1.01244730220028	1.95203665775266e-06
Gm8615	-0.811274194412435	0.428308859664889	-0.404130449124479	0.674021946545916	0.407143745287955	0.73397897135691
Btbd10	0.111760186076454	0.42834016698652	0.085494087117272	0.558628340956338	-0.0262660989591817	0.871082639221438
Gm15413	1.48044552904613	0.428343568746024	2.70407021264712	0.0416468894280064	1.223624683601	0.31666642549551
Wnt5b	0.663875291837134	0.428556975712659	0.11857553439047	0.90914424027573	-0.545299757446664	0.523756503168845
2700099C18Rik	0.183952617811403	0.428680204015263	-0.0658617137457115	0.800774368044863	-0.249814331557114	0.28687294115911
Rgma	-0.276799930560273	0.429214478145545	-0.966845146826836	0.00623771700040247	-0.690045216266564	0.0867152199693283
Ngef	0.524189035374146	0.429539903391794	-0.0853725551658828	0.919319890340466	-0.609561590540029	0.370227955856746
Efcab2	0.232677978078356	0.429539903391794	0.606140722404425	0.0158240197862353	0.373462744326069	0.167332289155231
Eps15l1	-0.102684592427966	0.429553236142147	-0.330557706693592	0.00899463241381307	-0.227873114265626	0.0857240299844098
Dpcd	-0.165112653115345	0.429647998475936	-0.186601008554946	0.347931010651257	-0.0214883554396011	0.932615946084353
Dnmt3b	0.28675448148974	0.429647998475936	-0.01502532433579	0.971866625711525	-0.30177980582553	0.413813222224124
Glis3	0.0853955818488207	0.429686840457772	0.172433943722651	0.0971416121892893	0.0870383618738307	0.425631743238901
Mex3a	0.216937600395736	0.429892825731001	0.203007999313862	0.442425689414051	-0.0139296010818746	0.965285705163537
Zfp120	0.151715239885567	0.430015451754287	0.321711640165275	0.0596081118245473	0.169996400279708	0.365852432697135
Nxf1	0.118888719752759	0.430015451754287	0.291736252870923	0.0408239203663945	0.172847533118164	0.244335349536334
Avl9	0.0947586735384659	0.430230175731035	0.317719059153178	0.0071660638249988	0.222960385614712	0.064217055576819
Cfap126	-0.355145620759774	0.430788495893954	-0.334077125089595	0.431372135811283	0.0210684956701789	0.970949039262178
Afmid	-0.174541974968098	0.430964818716087	-0.0634285250831677	0.785984188182145	0.11111344988493	0.641423912869052
Zfp628	0.126044336569631	0.430999519387643	0.0984610743452387	0.546812447920178	-0.0275832622243926	0.880634596187284
Plvap	0.392515992201928	0.431001454781762	-0.114348036508722	0.845231761692409	-0.50686402871065	0.319588241474309
Comtd1	0.430838160233508	0.431224356699725	1.01333057483172	0.0225305450999061	0.582492414598211	0.214966709986649
Samm50	-0.114252884513571	0.431231044845506	0.302977229197157	0.0194440131474048	0.417230113710729	0.00657588915670714
Rsph3b	-0.324602680558167	0.431304536457506	0.538734383323948	0.100583231927406	0.863337063882115	0.0302252342218201
Rbm41	-0.145408395883669	0.431304536457506	0.00531171175833588	0.979241442266148	0.150720107642005	0.421568043099796
Slc16a11	1.71208140312562	0.431457402520986	0.745728293785729	0.786827401966853	-0.966353109339891	0.641282480348867
Fkbp15	0.0951596558238834	0.431510706006674	0.290257936082877	0.0100790004266091	0.195098280258994	0.1001622757001
Klhl40	1.5969450093398	0.431567591982984	-0.143841028946747	0.963660647765645	-1.74078603828655	0.409014994726008
Matr3	-0.0874086680190452	0.431649219933886	-0.131779435414493	0.234865028416462	-0.0443707673954482	0.714185714516801
Trim30a	1.2693219917473	0.431678139926641	0.954588367303864	0.575011237253349	-0.314733624443434	0.843066307522113
Popdc3	-0.357024131069921	0.431956002012577	-1.27513876796443	0.00726653312798859	-0.918114636894505	0.0954042363683437
Fam163b	0.632406434400892	0.432129765037438	0.103884095025866	0.917738448864342	-0.528522339375027	0.52007268378429
4930523C07Rik	-0.353074126371237	0.432134813681383	-1.96926167893964	0.000493445654464626	-1.6161875525684	0.011843960155022
Pin4	-0.175338450947668	0.432420929152963	0.230330859142839	0.237315718985735	0.405669310090508	0.064832332232206
Prr5l	0.890778377487289	0.432420929152963	-0.208085499871453	0.891515952550257	-1.09886387735874	0.352839609592666
Mrrf	0.141362585838159	0.43267471369971	0.207321103672424	0.209867035195286	0.0659585178342642	0.732324416312543
Sigirr	0.475573511333783	0.432762476938813	0.95203888155425	0.0555661790018992	0.476465370220467	0.370569116611594
Klf8	-0.227763792388945	0.432886212199886	0.343525565336206	0.152043934810761	0.571289357725151	0.043720899340265
Pnldc1	0.465045053327607	0.432888396477783	-0.468745159584992	0.480687325326829	-0.933790212912599	0.141459580509707
Map4k5	0.110515977284697	0.432919057007004	0.0482218467648611	0.762524841886258	-0.0622941305198359	0.682017776925279
Slc16a14	0.397386715740182	0.432919057007004	0.498799987517682	0.277521951678914	0.1014132717775	0.850072667280621
Chid1	-0.16064549593362	0.432934394016176	0.342885433835747	0.0542389531724557	0.503530929769367	0.0161440917424997
Rnf152	-0.270904531649087	0.434198399495036	-0.587640315534427	0.0665369401929914	-0.31673578388534	0.40488847436372
Gm10012	0.9994822007754	0.434198399495036	0.315477681689707	0.838949727977116	-0.684004519085693	0.594083008577253
Snap23	-0.13270785193462	0.434198399495036	-0.0305242388746184	0.873501053190572	0.102183613060001	0.565824483948742
Pla2g4a	1.36412722503947	0.434198932029941	2.32072857567749	0.0748649987209755	0.956601350638025	0.436637384522844
Kif5c	-0.0848709893553593	0.434924207636246	-0.264237147402109	0.0131047264540912	-0.179366158046749	0.0999504727275404
Orai2	0.110396078633942	0.434978266361428	0.0217055772863424	0.89497326217135	-0.0886905013475992	0.545071387417964
Ezh1	0.116032951022976	0.435011945234811	0.222076705278216	0.104337425986863	0.10604375425524	0.479857454178539
Dnase1l2	0.451956165779134	0.435044678572254	0.157668483743285	0.807964954653573	-0.294287682035849	0.62383134881813
Gm11110	-0.342005413415974	0.435051051293725	-0.722012838051665	0.0777280691203096	-0.380007424635691	0.442957169064859
Ssb	-0.097901126405173	0.435134635097352	0.0377256287081891	0.791274048697021	0.135626755113362	0.277465920357541
Hs3st3b1	0.233894119901985	0.435234826101802	0.32592360257618	0.22799574774271	0.0920294826741944	0.772370196791001
Wdr26	0.0890764472742929	0.435245298073355	-0.0809350857128414	0.504574199524782	-0.170011532987134	0.134733561821069
Nmbr	0.716891508962886	0.435349334206701	-0.463556420483045	0.687200909318767	-1.18044792944593	0.22969767835738
Tex22	0.794714321072718	0.435356609033216	0.136731133658657	0.916409995842482	-0.657983187414061	0.524733267759575
Zfp719	0.118050602641113	0.43541876957035	0.00162962269311271	0.993239961352964	-0.116420979948	0.450051274679362
Hsbp1l1	-0.237954056802438	0.435616967402422	-1.26541822609339	0.000331092136175027	-1.02746416929095	0.00868509805332807
Gda	0.906985315175816	0.435631222195542	0.260969127901303	0.85394397264622	-0.646016187274513	0.582391180017354
Dgkq	-0.141643350870867	0.435631222195542	0.0540634872518508	0.780813696863911	0.195706838122718	0.278203918467696
Thap3	0.303980158595194	0.435631222195542	0.196043424850163	0.623127512269063	-0.107936733745032	0.799429840314049
Tnfrsf11a	-0.238677942724911	0.43592606552241	-0.534287444811065	0.0586861566115103	-0.295609502086154	0.374655621024597
1700066J03Rik	-1.65439558114963	0.435945413678086	-5.89788447013883	0.0876406143140556	-4.24348888898919	0.388857139417465
Hcfc1	-0.0956163857679567	0.435945413678086	0.137822981438505	0.256990637601507	0.233439367206462	0.0592612917832122
Pidd1	0.170306677273318	0.436014812833248	-0.321188629307223	0.129216362422064	-0.491495306580542	0.0343865061459042
Rwdd3	-0.506866228809078	0.436071561735185	0.137151905107571	0.825874174690821	0.644018133916649	0.313988975526183
Rbm34	0.130834926347271	0.436241942961862	0.485916036538703	0.00192797926875117	0.355081110191432	0.0318658427533619
Nsmaf	-0.0980517747871607	0.436241942961862	-0.0164802103340209	0.912820851593887	0.0815715644531398	0.53231091356378
Prdm2	-0.0948117522926011	0.436241942961862	0.13443667696411	0.257244369114488	0.229248429256711	0.06121649152532
Iffo2	0.19041730709447	0.436394805521027	0.272878872516441	0.219303144768126	0.0824615654219708	0.751436733029293
Zfp940	0.174969042616738	0.436480520911278	-0.292772080698463	0.179994619429004	-0.467741123315201	0.0489175519944283
Mtap7d3	-0.583466264967789	0.436593455160329	-0.0841944716393998	0.913379890765597	0.499271793328389	0.526360722351042
Slc16a5	1.27863903663238	0.436818214330637	-0.144293520610255	0.952678139833608	-1.42293255724263	0.40440603995606
Esr1	0.301997745967624	0.436818214330637	-1.89430590057991	0.000451841879973554	-2.19630364654754	0.000340772460261212
Panx2	0.372330981046135	0.436894137161454	0.740987145445097	0.0637895690468614	0.368656164398961	0.397864543031326
E2f2	0.120055978896288	0.436919326224478	-1.09653200529071	8.10373328714927e-07	-1.216587984187	1.54062002093613e-06
Tmem221	0.44545517951504	0.436938222259368	0.498530433996888	0.347946357999991	0.053075254481848	0.932908270780997
AI118078	0.309279933997058	0.437342466063575	-0.0432120663014527	0.92909182797978	-0.352492000298511	0.384589297590794
Rpl10a	-0.106510312032847	0.437587528423751	0.595758132159021	4.86529699132714e-05	0.702268444191868	4.26464243390341e-05
P2rx1	0.918918994576145	0.437797225377296	-2.99553052583812	0.141715927174358	-3.91444952041427	0.0404143596052347
Tex15	-0.133844767817666	0.437797225377296	-0.510478849780796	0.00276313366376151	-0.376634081963131	0.0425852707180437
Diras2	-0.177411210073864	0.438042589912102	-1.38491479628082	7.43165196060144e-06	-1.20750358620695	0.000247488993664752
Diap2	0.124479458852822	0.438253790083137	0.808047299630168	5.60494435810873e-06	0.683567840777346	0.000176976529235078
Sqrdl	-0.254158566765379	0.439070018883815	-0.292050267672854	0.342443715736693	-0.0378917009074751	0.924972403910564
Ogt	-0.209590024376622	0.439604353681032	0.290335804477981	0.279792088137823	0.499925828854604	0.0659075757259234
Clec2f	-0.691168280947057	0.440121218058716	-0.356777039314043	0.674136501294997	0.334391241633013	0.74787375229476
Chst15	0.580801576913058	0.440175454549328	-0.912704022740167	0.306320114406581	-1.49350559965322	0.0858361635078498
Fem1a	-0.0890663789440424	0.440175454549328	-0.139653504984745	0.211134191043933	-0.0505871260407025	0.685963760068071
Lenep	0.501803608952739	0.440410890090774	0.544376876267262	0.368441772454927	0.0425732673145222	0.952126990023893
Hspa12b	-0.43835704554614	0.440615254749054	-1.25832727724469	0.0271469352232657	-0.819970231698546	0.23009499628098
Sec61g	-0.127181026734267	0.440615254749054	0.457778113925824	0.00257533483300408	0.584959140660091	0.00125871052994104
E130112N10Rik	0.377414300996513	0.440615254749054	0.497197643487565	0.256631842206905	0.119783342491052	0.815348128026454
Gins2	0.180519718379317	0.440615254749054	0.109805552284412	0.650591009549374	-0.0707141660949046	0.783305532170752
Acaa1a	-0.119583499352604	0.440991888431742	0.395275700717585	0.00423122191806701	0.514859200070189	0.0020749239962922
Snord104	-0.314604662723652	0.440997832638968	0.302935036368212	0.381726484803804	0.617539699091864	0.11256017189167
Zfp780b	-0.123438242116685	0.440997832638968	-0.0030256043447995	0.987441537877185	0.120412637771886	0.461437376720611
Zfp428	0.2731154439936	0.44115674510484	0.924902951843049	0.00220656792384084	0.651787507849449	0.0411950706142564
Fbln1	-0.251614620373841	0.441157795073855	-1.37272443581387	0.000318775328398365	-1.12110981544003	0.0084100907517477
Trip12	-0.0855149197421794	0.441157795073855	-0.21014438312654	0.0510507376760201	-0.124629463384361	0.259461041300383
Zfp608	-0.0938392525572004	0.441174555785951	-0.431145320529523	0.000680399870356884	-0.337306067972323	0.0107920701118615
Sdhaf2	-0.132176524992184	0.441193311348086	0.0201326503051673	0.920188026413422	0.152309175297351	0.378312170731505
Clstn3	-0.126260523614511	0.441193311348086	-0.326108868190441	0.0334286454278144	-0.19984834457593	0.231261704813173
Ltn1	0.0910764838958143	0.441193311348086	0.188248838332673	0.0941317377586625	0.0971723544368589	0.412944525944726
4931408D14Rik	0.527715984872487	0.441383429633852	-0.800790384402323	0.311425603970447	-1.32850636927481	0.0877954066273095
Nfkbid	0.310123240189839	0.441652410937936	0.584324808671072	0.0880241087072004	0.274201568481234	0.469643434331343
Traf3ip1	0.135482248834925	0.441688604650526	-0.16725178869345	0.335966113502909	-0.302734037528375	0.0914873523393816
1190002N15Rik	-0.114512488907508	0.441688604650526	-0.205645170722114	0.147425844665567	-0.0911326818146066	0.560691832022257
0610037L13Rik	-0.139989096844532	0.441710186998792	0.159923952282695	0.335188373588342	0.299913049127227	0.0932896077034825
Golt1b	0.0920292679715523	0.441924168914147	0.180134786652577	0.114135773617238	0.088105518681025	0.467932217783121
Gm25500	1.08216151913557	0.441989317939716	0.457451559151021	0.783540708932914	-0.624709959984546	0.657925942855298
Gm5936	-1.20789522507426	0.442034874376476	-0.116563438974745	0.936609102410379	1.09133178609952	0.508487218495627
Dcps	0.136753269298362	0.442034874376476	0.332823460685474	0.0378184453132878	0.196070191387111	0.254800066711208
Ddx17	-0.125998029914061	0.442050478925391	-0.00788071622858418	0.969006943138007	0.118117313685477	0.48141258719561
Zfp618	0.844788999523246	0.44209634786619	-0.7333580883019	0.609199665737219	-1.57814708782515	0.19834130710797
Tspan17	-0.240030083812563	0.442433579687627	-0.313118139100516	0.281682836399417	-0.0730880552879525	0.843055572726462
1700110C19Rik	-1.08655024334068	0.44245417948023	-0.683193730865586	0.595360380705346	0.403356512475096	0.821245892210989
Wdr38	1.0924143989952	0.442530468214041	-0.624909195852467	0.75544510518634	-1.71732359484767	0.271086630044748
