genes	logFC_TgvDMSO_6h_GLUTag	logCPM_TgvDMSO_6h_GLUTag	F_TgvDMSO_6h_GLUTag	PValue_TgvDMSO_6h_GLUTag	FDR_TgvDMSO_6h_GLUTag	logFC_TgvDMSO_24h_GLUTag	logCPM_TgvDMSO_24h_GLUTag	F_TgvDMSO_24h_GLUTag	PValue_TgvDMSO_24h_GLUTag	FDR_TgvDMSO_24h_GLUTag	logFC_Tg_24hv6h_GLUTag	logCPM_Tg_24hv6h_GLUTag	F_Tg_24hv6h_GLUTag	PValue_Tg_24hv6h_GLUTag	FDR_Tg_24hv6h_GLUTag
Adcy2	0.426285468806919	5.87296466707285	8.10488229594703	0.0150222768957266	0.0511813409113777	-0.0211957171118506	5.87296466707285	0.019925731993866	0.890143557997523	0.945381736978097	-0.447481185918769	5.87296466707285	8.92634121476535	0.0115966451171111	0.0518585296218636
Mark3	0.287401088107831	7.50456075641742	8.10410064131707	0.0150260624671956	0.0511813409113777	-0.00245122116599499	7.50456075641742	0.000589304053883548	0.981041491011448	0.990694750135464	-0.289852309273826	7.50456075641742	8.24203528551811	0.0143744720690231	0.0599257822393784
Rbm25	0.581915624072898	8.17056142136084	8.10356972028018	0.0150286370200877	0.0511813409113777	-0.118860494207495	8.17056142136084	0.338969816096841	0.571462401428477	0.756528261042848	-0.700776118280394	8.17056142136084	11.7068681110953	0.00523463019851927	0.031883891955018
Vps26a	0.280523465743585	7.10601122635955	8.10191929160584	0.0150366451332803	0.05118225474316	-0.0665411607702386	7.10601122635955	0.454886411786122	0.51311692495541	0.715073739355798	-0.347064626513824	7.10601122635955	12.3810471050604	0.00438591022339269	0.0284702013607952
Tusc2	-0.373344194517276	4.67254958537361	8.10168923811423	0.0150378146262056	0.05118225474316	0.240837244782712	4.67254958537361	3.48688114170406	0.0870751383118815	0.250813293080058	0.614181439299988	4.67254958537361	22.0984713341154	0.00054819953664375	0.00834396280747323
Efcab1	-0.357863942513531	5.24818993277978	8.10127886272981	0.015039764388814	0.05118225474316	-0.321204254866584	5.24818993277978	6.55234157450437	0.0254209844961698	0.120258521504129	0.0366596876469468	5.24818993277978	0.0843051575615731	0.776622784371185	0.860154209822377
Mllt10	0.323576536846884	6.84988509380388	8.09842189036301	0.0150536307452987	0.0512088348035879	0.0591218538526712	6.84988509380388	0.26998359165514	0.613021830545173	0.785014370939027	-0.264454682994213	6.84988509380388	5.41556735766528	0.0387547489154241	0.116050857616285
Mvb12a	-0.517322062956389	3.99954144896768	8.09822795660908	0.0150548179829218	0.0512088348035879	0.333164244737079	3.99954144896768	3.58292417008152	0.083343789412251	0.244244804619529	0.850486307693468	3.99954144896768	22.3088650173219	0.000527965654012417	0.00819476876809613
Psmd10	-0.333647891994814	4.43614500409093	8.09259097270336	0.0150820863622148	0.0512892499186428	-0.0185440869329723	4.43614500409093	0.0255896185777628	0.875632403433867	0.940653594380664	0.315103805061842	4.43614500409093	7.22056833606659	0.0201411799301564	0.0745149880199926
Rassf5	0.797200090613977	0.831557658048257	8.08986332559097	0.0151038469363046	0.0513509006201845	0.315928497561906	0.831557658048257	1.12827572571824	0.309569497753995	0.537921747228757	-0.481271593052071	0.831557658048257	3.24528133947461	0.0974254075911624	0.212865761236109
Smad5	0.277778085949084	7.10631498250139	8.08696941952033	0.0151094091288351	0.0513531997391583	-0.298517913560461	7.10631498250139	9.28480938671317	0.0103969225757429	0.0687938629953228	-0.576295999509545	7.10631498250139	34.5281132110229	8.30135481468217e-05	0.00308897781788436
Ggt7	-0.625035983578701	5.75246797683201	8.08648351182663	0.0151117867124921	0.0513531997391583	0.0317862531032752	5.75246797683201	0.0214711759606006	0.885994611757622	0.943655002278757	0.656822236681976	5.75246797683201	8.93210577736831	0.0115760982701497	0.0518418032963952
Dlx2	1.11456260559374	-0.456229157412775	8.10784327682325	0.0151261494208613	0.0513896570905764	1.26675549361732	-0.456229157412775	10.8477541050233	0.00668787285778248	0.0529487806321637	0.152192888023586	-0.456229157412775	0.22680017148821	0.642744932232897	0.763924799678336
Txndc12	-0.31545313546262	5.44490042035047	8.08213395559018	0.0151330421678638	0.0514007245384565	0.356426020007698	5.44490042035047	10.5541184364051	0.00718036486483931	0.0552541873889222	0.671879155470318	5.44490042035047	36.8612335070286	6.18117858175838e-05	0.00277466238558932
Fam214b	-0.480712443399573	3.25666056320083	8.07776533089701	0.0151548992046515	0.0514626020061892	-0.179240846398635	3.25666056320083	1.15958224219085	0.30323456268495	0.530989067042128	0.301471597000938	3.25666056320083	3.13615228441808	0.10257007273189	0.22068484912187
Rnf20	0.444354111479006	7.49128846037681	8.0755837616576	0.0151651050051167	0.0514848943030852	-0.0679122863466457	7.49128846037681	0.188553726371268	0.672014918666505	0.823850437831142	-0.512266397825651	7.49128846037681	10.7119988249798	0.00686880373445182	0.037625233323128
Cmc2	-0.55828325358251	3.6781193400319	8.06667010263881	0.0152092070819097	0.0516222247091223	-0.128264843938644	3.6781193400319	0.443007676401685	0.518568572905171	0.718244648925372	0.430018409643866	3.6781193400319	4.76312780704708	0.050206881033057	0.138064040802689
Acox1	-0.25883209144478	7.17456465238759	8.06504666667617	0.015216867442758	0.0516358304873047	-0.23726671862753	7.17456465238759	6.78555855024914	0.0234096320401047	0.114446760639233	0.0215653728172499	7.17456465238759	0.0559366318234945	0.817123313890315	0.887463932911361
Galr3	-0.796132406866872	1.11988901708493	8.06460467318725	0.0152254491050094	0.0516525552650751	-0.568958906685198	1.11988901708493	4.36390238618371	0.0592495765411624	0.197731652653301	0.227173500181674	1.11988901708493	0.588731619531871	0.458106920959392	0.613470201947704
Akr1a1	-0.413201832186767	8.02981056747488	8.06132311616206	0.0152352084493138	0.0516685118248058	0.110614983092686	8.02981056747488	0.581448798248521	0.460827306589217	0.673498513196024	0.523816815279453	8.02981056747488	12.9394923254826	0.00380365479732322	0.0262192988540256
Uhrf1	-0.291648888708493	8.06835318511362	8.0608662429127	0.0152374607008091	0.0516685118248058	-0.31676008302624	8.06835318511362	9.50720904521136	0.00972629539665782	0.0660565883327289	-0.0251111943177464	8.06835318511362	0.0597581851415123	0.811108666569956	0.883936535283174
Gpalpp1	0.283767634411975	5.87282543743176	8.05932415099344	0.015245070200884	0.0516819210358426	0.102498769035111	5.87282543743176	1.0493389758321	0.326352805157518	0.55291500897763	-0.181268865376864	5.87282543743176	3.29935743323865	0.094970270278604	0.209210432342648
Thnsl2	0.83923785922435	0.579589889614536	8.06400800587209	0.0152590327004881	0.0517010517688034	2.05575094163988	0.579589889614536	65.0482512750048	4.12257168875535e-06	0.000625366777216051	1.21651308241553	0.579589889614536	29.5659265436096	0.000165779254666176	0.00435709788286194
Ccdc85b	-0.468688559588345	3.75782256022516	8.05572484283869	0.0152631497055462	0.0517010517688034	-0.482547193984868	3.75782256022516	8.53061878447674	0.0131166414881863	0.0797031846338434	-0.0138586343965229	3.75782256022516	0.00681149345296566	0.935617633208436	0.963135798891037
Itm2a	-1.07915424046573	1.64849675548687	8.0560490319108	0.0152648612513189	0.0517010517688034	-1.06782676342615	1.64849675548687	7.76235401452702	0.0168011194209411	0.0929088105639842	0.0113274770395775	1.64849675548687	0.000715938428789779	0.979104160148004	0.989177823984908
Ccdc171	0.731845249566218	1.00768262037399	8.05638688176021	0.0152662805352947	0.0517010517688034	0.123342234857549	1.00768262037399	0.197633573899904	0.664745492270515	0.820440326502609	-0.608503014708669	1.00768262037399	5.80901660677977	0.0333695250389365	0.10497109767532
Alkbh3	0.298904476365897	5.39271149857515	8.05296852014254	0.0152764661733725	0.0517010517688034	0.415991408674837	5.39271149857515	15.6513226675536	0.00199586513849101	0.0254228225084601	0.11708693230894	5.39271149857515	1.25459806834899	0.285120312984174	0.44605033096409
Ptrhd1	-0.441081012411413	3.7279339095335	8.05301047506783	0.0152765677763545	0.0517010517688034	-0.276953206302114	3.7279339095335	3.2311312066078	0.0980601272460903	0.270814492042914	0.164127806109299	3.7279339095335	1.09696551356518	0.316067855626828	0.478501014835477
Nipsnap3b	-0.402768601803208	5.66578462275618	8.05288895668101	0.0152768569354702	0.0517010517688034	-0.0367010642566934	5.66578462275618	0.0678412912607452	0.799029080010258	0.901477505674631	0.366067537546514	5.66578462275618	6.65205504524942	0.0245367997825724	0.0850160129687759
Opa1	0.252472748211858	7.61807250781479	8.05225942783134	0.0152799643098889	0.0517010517688034	0.050463919571964	7.61807250781479	0.321697659890938	0.581297763177792	0.764111775711999	-0.202008828639893	7.61807250781479	5.15880833990013	0.0428425775742815	0.124247223355887
Pip4k2b	-0.250688405558127	7.29351497830272	8.04461232640147	0.0153178465331716	0.051816830138528	-0.417731405019535	7.29351497830272	22.2655144734987	0.000532039554697095	0.0113128410577698	-0.167042999461408	7.29351497830272	3.56124645182684	0.0841682202389136	0.192891188683669
Pou3f1	-0.332153164628371	4.13286675461585	8.04364402567082	0.0153228399574225	0.0518213243238349	-0.775351639588488	4.13286675461585	42.3443850393248	3.26137326175323e-05	0.00210574511055665	-0.443198474960117	4.13286675461585	13.5816236426957	0.00324309310882686	0.0236812545140341
Calm2	-0.459108842354987	8.64459788336644	8.04222387807379	0.0153297005854257	0.0518321296695169	-0.292236350944961	8.64459788336644	3.26903069760422	0.0963284271099914	0.267810452091089	0.166872491410026	8.64459788336644	1.06512267441906	0.322891676512863	0.48545330206187
Ppp1r1c	-1.1351330803237	1.27328510105047	8.04035213472375	0.0153452490781013	0.0518683636744203	-0.72565620141952	1.27328510105047	3.63341018694054	0.081471935268995	0.2408557735111	0.409476878904177	1.27328510105047	0.906298064777149	0.360341876645433	0.523014671845808
Trim23	0.326466951025493	5.7669173456889	8.03794335277679	0.0153509787415153	0.0518683636744203	0.16705312897363	5.7669173456889	2.10069676531732	0.173475825724354	0.38148494179508	-0.159413822051863	5.7669173456889	1.92634613565085	0.190996333390962	0.336282922942125
Rbm33	0.315984260588463	7.4231517320878	8.03785332360209	0.0153514216391407	0.0518683636744203	-0.0746194373009176	7.4231517320878	0.447625229983178	0.516436585500383	0.717269175962088	-0.39060369788938	7.4231517320878	12.2611978866405	0.0045241986336574	0.0289604171783007
Ltbp3	-0.540711799514059	5.54313623679931	8.0368644401861	0.0153563491376517	0.0518726174883887	0.0769989147429492	5.54313623679931	0.166392921284735	0.690695780291063	0.835495802343156	0.617710714257008	5.54313623679931	10.4818965543559	0.00732842572090174	0.0389998305993029
Ebna1bp2	0.348859685013565	6.63424022794097	8.03497475031574	0.0153657484846741	0.0518919712379488	-0.0362817965577199	6.63424022794097	0.0866885914696417	0.77358320760873	0.887070517848304	-0.385141481571285	6.63424022794097	9.78478417965939	0.00895965403350203	0.0441580718137744
AI413582	-0.741962781687857	3.74782474764621	8.03344988569424	0.0153736714072312	0.0519035519919209	-0.131004453717854	3.74782474764621	0.265986784462176	0.615633400980633	0.786862179324428	0.610958327970003	3.74782474764621	5.42644078465272	0.0385927093790456	0.115761754480209
Rab3d	-0.540283406864087	4.69541250472191	8.0328234331058	0.0153765190448484	0.0519035519919209	0.227655541711867	4.69541250472191	1.49092190483785	0.246085383767719	0.469081602382791	0.767938948575954	4.69541250472191	16.3579317755963	0.00170641835057081	0.0160323956658281
Trappc2	-0.416496624025716	3.80947091728452	8.03171985839147	0.0153822505429447	0.0519105066055461	0.0215373037519518	3.80947091728452	0.0223672685289802	0.883658771915381	0.943160212051789	0.438033927777668	3.80947091728452	8.91787287506728	0.0116271515525149	0.0519202780158092
Gm13152	1.02857111638142	-0.67928349285045	8.043923923767	0.0154418926991153	0.0520993468779506	-0.612939339523442	-0.67928349285045	1.73053889121842	0.213735607457495	0.43347984644994	-1.64151045590486	-0.67928349285045	17.4610459327096	0.00137324866924747	0.0140990469996643
Hrh1	-0.878452157050824	1.31738832128057	8.01817228299392	0.0154547906202522	0.0521304244681217	-0.908864443815855	1.31738832128057	8.40965472609055	0.0136319365320113	0.0814345511460247	-0.03041228676503	1.31738832128057	0.00805889617579026	0.929986407046206	0.959644442504075
Pla1a	-0.692781132578383	2.16565878478814	8.01449632515834	0.0154697496070059	0.0521567537765628	-0.406429538794971	2.16565878478814	2.88462298659459	0.115815225867286	0.299328695624826	0.286351593783412	2.16565878478814	1.29644539233389	0.277621368448561	0.438365845880809
Oxct1	-0.29436503152868	8.17972257510041	8.01412708910884	0.0154699735034586	0.0521567537765628	-0.619109392049146	8.17972257510041	35.2023932496223	7.61136213231536e-05	0.00352287576876194	-0.324744360520466	8.17972257510041	9.72052432641324	0.00913058641522176	0.0445963702629484
Rnf165	-0.665064558845741	3.82415111978627	8.01167751034749	0.0154825337923455	0.0521866574073338	-0.874236071993389	3.82415111978627	13.557304305453	0.00326249976844558	0.0342986964504241	-0.209171513147648	3.82415111978627	0.745341675248941	0.405288723665588	0.566003215074707
Tnrc6a	-0.318667874825814	7.73723158305051	8.01006404669729	0.0154903840162107	0.0522006744492897	-0.101097496523343	7.73723158305051	0.808981920003466	0.386540988870475	0.609669780549752	0.21757037830247	7.73723158305051	3.73515004712873	0.0778207154884988	0.183275302632807
Actr1a	-0.40415927828686	7.44600347117778	8.00907392388764	0.0154953628423849	0.0522050108628359	-0.266521920956887	7.44600347117778	3.496127468875	0.0867069920626442	0.250313774554061	0.137637357329973	7.44600347117778	0.929592469249496	0.354455152654913	0.517034249402109
Syt12	1.14675616946231	-0.130487378891498	8.01990943094603	0.0155042714599075	0.0522225818111224	0.423608181915123	-0.130487378891498	0.894995500322791	0.363325816564164	0.588940811787043	-0.723147987547183	-0.130487378891498	3.70231264054243	0.0790910231192148	0.185156799156572
Ndufs6	-0.860874020931209	5.62491246988373	8.00506910592043	0.0155155271925137	0.0522480482262785	-0.44949533838764	5.62491246988373	2.23049284226455	0.161754390608941	0.36511250822166	0.411378682543569	5.62491246988373	1.82835603848702	0.201855402215528	0.34956955141795
Lonrf2	0.388353879926632	5.2498595283799	8.00104212279191	0.0155358328726454	0.0523039706712397	1.04152838984704	5.2498595283799	58.1819810482967	7.06189496093082e-06	0.000839119283592956	0.653174509920407	5.2498595283799	23.4108512072658	0.000435156136479647	0.00727038648093979
Ccdc86	0.37005353774529	5.56488540450724	7.99604569624634	0.0155610569234744	0.0523764210659195	-0.278502266681176	5.56488540450724	4.45775544683415	0.0569495369268472	0.19334128502896	-0.648555804426466	5.56488540450724	24.2663304539134	0.000376151361267136	0.00676931416927962
Ndufa4l2	1.81049648938975	-1.10384841831166	7.846260585482	0.015566242243487	0.0523814053600442	2.49636604495321	-1.10384841831166	18.1271003211725	0.00103213333288874	0.016701430474676	0.685869555563456	-1.10384841831166	2.54768344799694	0.135581233880432	0.267567152417209
Tmx4	-0.304681516255413	7.61055989569927	7.99322083440354	0.0155753357270674	0.0523881548059476	-0.0779345721083696	7.61055989569927	0.524882828126427	0.482989017797001	0.691176023903479	0.226746944147043	7.61055989569927	4.42737186824711	0.0576786017817449	0.151116440465791
Rhpn2	-0.441152565717006	5.87085894797912	7.99268500137076	0.0155780520530145	0.0523881548059476	-0.551437302554889	5.87085894797912	12.4623420970975	0.00429494036225434	0.0402188455114413	-0.110284736837883	5.87085894797912	0.495127751660794	0.495400784703597	0.64591674464812
Nkain1	-0.489632561780251	3.2458413791342	7.99252297352528	0.0155793628683882	0.0523881548059476	-0.404809305275675	3.2458413791342	5.52654754543815	0.0371342741068029	0.150323113618721	0.0848232565045757	3.2458413791342	0.231743994552747	0.639103172717767	0.76164183828879
Sumo2	-0.704127674561918	6.46440516598642	7.99144504564469	0.0155843263069497	0.0523923856348713	-0.41489471508462	6.46440516598642	2.80429088499371	0.120483289042433	0.307005289160261	0.289232959477297	6.46440516598642	1.35083837860974	0.268268852720023	0.428575480449794
Piwil4	0.731935631407889	0.623838248857692	7.98746525540762	0.0156170791231711	0.0524884574936236	0.752521010935162	0.623838248857692	8.40686414388971	0.0136509432037556	0.0815136557859392	0.0205853795272729	0.623838248857692	0.00776636387119655	0.931266058022885	0.960538714858383
Zfp566	0.435576200573454	3.02602121592185	7.984462323695	0.0156203273785833	0.0524884574936236	0.0265007822435599	3.02602121592185	0.028205431942346	0.869492061283145	0.937733029253579	-0.409075418329894	3.02602121592185	7.07914724773892	0.021141068849246	0.0770251774100333
Ccdc59	0.272979492027333	5.65991660336575	7.98288217229941	0.0156277600018731	0.0524922425727711	0.0595917697580514	5.65991660336575	0.379096312824011	0.549865681584005	0.742253053708624	-0.213387722269282	5.65991660336575	4.8890681108724	0.047708155535163	0.133607628511043
