genes	logFC_TgvDMSO_6h_GLUTag	FDR_TgvDMSO_6h_GLUTag	logFC_TgvDMSO_24h_GLUTag	FDR_TgvDMSO_24h_GLUTag	logFC_Tg_24hv6h_GLUTag	FDR_Tg_24hv6h_GLUTag
Slc25a16	0.390955871464273	0.0200439914915571	0.512739359491713	0.0113671546788643	0.121783488027439	0.443839728713238
Ppm1m	-0.693226768098093	0.0200870152090743	-0.267663097255028	0.397026134518725	0.425563670843065	0.136146546341627
Xkr5	-0.968234801722526	0.0200870152090743	0.718403684305681	0.0612687442295949	1.68663848602821	0.00179782864149712
Gapdh	-0.90597571057258	0.0202111175289008	-1.10991026599128	0.0160948882411943	-0.203934555418696	0.59073406858043
Synj2	0.638177251391167	0.0202111175289008	0.765916172589939	0.0169053224102047	0.127738921198773	0.628305649029156
Ndufb4	-0.948926340620655	0.0202111175289008	-0.214739921339213	0.630541037831403	0.734186419281442	0.0690797310058545
Pogz	0.365414666754746	0.0202818591975524	-0.0443955236027303	0.823850437831142	-0.409810190357476	0.0164794403584871
Fbxl17	0.368980881316725	0.0202818591975524	0.194403041299914	0.246221825697472	-0.17457784001681	0.23875482338926
Ppp2r4	-0.565161227032457	0.0202818591975524	-0.270334581616725	0.292799882184825	0.294826645415731	0.196362114124235
Nbea	0.355443340748989	0.0202818591975524	0.0598661935001802	0.747576359362312	-0.295577147248808	0.0522339906601763
4930432K21Rik	0.832847655569511	0.0202823647255121	0.75806454921071	0.0569768010356865	-0.0747831063588012	0.826612709144213
Rnpepl1	-0.500337245281942	0.0202823647255121	0.0656486565646309	0.805673745849454	0.565985901846573	0.0158835527991774
Sgk1	0.477203140432639	0.0202823647255121	0.526829676859952	0.0251079716255768	0.0496265364273125	0.815132648389118
Miat	-0.558531554542006	0.020400272195599	-0.0888546970299229	0.760907106781543	0.469676857512083	0.0508035615500448
Arhgap5	0.52633188442005	0.0204148247747866	-0.261324775817033	0.278255295583584	-0.787656660237083	0.00470590169419863
Tmed6	-1.55912666931754	0.0204148247747866	-0.939595053009047	0.150323976537119	0.619531616308494	0.389105427171222
Dhcr24	-0.512072544547137	0.0204479531271212	-0.212003476146893	0.367643565329299	0.300069068400244	0.152084860446431
Pbrm1	0.397280598819386	0.020457759700471	0.140992131721231	0.449985389261707	-0.256288467098154	0.118512375303842
Exog	0.536662248192374	0.020457759700471	0.535574764944485	0.0382619047051288	-0.00108748324788935	0.996844522787903
Enc1	-0.395712803901996	0.020457759700471	-0.663558573865907	0.00340493014938466	-0.267845769963911	0.105973836184106
Acadvl	-0.339791996577011	0.020457759700471	-0.336386765796259	0.0397335774214322	0.00340523078075197	0.985224655655814
Dctd	0.565211051619311	0.0204889868144108	0.345355724611766	0.184258084295679	-0.219855327007545	0.322724932924002
Plekha8	-0.295813413637585	0.0205424760707719	-0.173924250196952	0.194582760684863	0.121889163440633	0.307980131144199
Vgll4	-0.555737254785576	0.0205749588972692	-0.0793160610611232	0.784506730241292	0.476421193724453	0.0478843082093453
Xpc	0.426868633870148	0.0205749588972692	0.487036025576504	0.022101367833291	0.0601673917063569	0.746642192234785
Vps13a	0.388812489690764	0.020618731877819	-0.356074413484014	0.0552668765556986	-0.744886903174777	0.00170478177827364
Rnf113a2	0.614169297255239	0.0206264325192598	0.188669056093282	0.526559878610454	-0.425500241161957	0.0943170914064845
Eif3k	-0.6158593425541	0.0206401654407072	-0.216875774599235	0.45244101481853	0.398983567954866	0.117696775741895
Utp11l	0.457524825749747	0.0206401654407072	-0.0365568473675987	0.89243665905879	-0.494081673117346	0.0196282301668405
Zfp810	0.529335083662597	0.0206425898449581	0.371957745472185	0.129228312540617	-0.157377338190412	0.462534851914009
Sema6b	-0.519088642715356	0.0206789681904705	-0.264818415459493	0.259375939733626	0.254270227255864	0.228526762857312
Max	0.422080970913238	0.0207127976530908	-0.0189520594265578	0.940653594380664	-0.441033030339796	0.0225929464271369
Thada	0.39599920248959	0.0207127976530908	0.0655311243072529	0.754338969781098	-0.330468078182337	0.0522448922915808
Atp6v0b	-0.612107438596056	0.0207496578008138	-0.142125935594203	0.640193592719342	0.469981503001852	0.0701410940068849
Cdk5r1	-0.537238974607549	0.0208154207493105	-0.312240406468832	0.197399256553328	0.224998568138717	0.303811575232937
Hdac11	0.538770103717855	0.0208307911206583	0.313875302183861	0.201722721777195	-0.224894801533994	0.29872395037465
Spint1	-0.746067962533722	0.0208360597483273	0.158127313386432	0.658364736889779	0.904195275920154	0.0117736359262302
Parn	0.361075249704734	0.0208360597483273	0.338858707674241	0.0498086969051166	-0.0222165420304931	0.895345423659352
Mfap3	-0.314558214326296	0.0208360597483273	-0.0851419036852612	0.578388202206482	0.229416310641035	0.0832673297020158
Uvrag	0.390061187150349	0.0208657367080414	0.056251116651763	0.788037411264301	-0.333810070498586	0.0482954029727017
Ppef1	0.798148648053831	0.020950942199805	0.458913269640095	0.21809216328244	-0.339235378413736	0.272968189536693
Dhx58	-0.94481783218632	0.0210008161849654	0.411718189206573	0.287703905538831	1.35653602139289	0.00492451710087817
Pcdhac1	-1.18671202471228	0.0210212185321333	-0.0625665455400672	0.917908659493948	1.12414547917221	0.0334988976436279
Fancm	0.401667159580162	0.0210937870357209	0.0132226741170423	0.955322113421922	-0.388444485463119	0.0313306734902513
Sbno2	-0.460548315839136	0.0210988604695503	-0.0277456214108223	0.91907605579554	0.432802694428313	0.0347569115935406
Rps10	-1.05250805070774	0.0210988604695503	-0.482476592217083	0.314929013215044	0.570031458490656	0.183213423721146
Adamts4	-1.17402944046122	0.0211326474169634	0.00513759597981276	0.992925813489863	1.17916703644103	0.0266713969365684
Epha5	-0.574800268192675	0.0211740712967561	0.561431165789524	0.0388498068116553	1.1362314339822	0.00144167386386089
Trim36	0.577578176478503	0.0211740712967561	0.162032809448063	0.570243605268231	-0.41554536703044	0.0857932928582287
Me1	-0.538411878887264	0.0212059708171673	0.161831480261455	0.52800049272575	0.700243359148718	0.00910566506323244
Hddc2	-0.501613856718433	0.0213049518777751	-0.74692101196116	0.00684110024116549	-0.245307155242727	0.24141521469304
H2-T10	-0.750283482430801	0.0213049518777751	0.30755963469217	0.35559673990114	1.05784311712297	0.00605543232577378
Tbccd1	0.4155532888423	0.0213049518777751	0.472938128268022	0.0228454008766259	0.057384839425722	0.75393593936018
Rpl27	-0.959875210465362	0.0213049518777751	-0.312890320041042	0.490753646948918	0.646984890424319	0.106367210593166
Mir682	-1.19725293268008	0.0213049518777751	-0.868863772413439	0.106239650000233	0.328389160266639	0.556086586071881
Cyb5a	-0.577154457584567	0.0213049518777751	-0.14602406237945	0.605189590825497	0.431130395205117	0.0783505965585373
Dad1	-1.08840787915796	0.0213049518777751	-0.118947348712302	0.841439103472318	0.969460530445653	0.0423760934193587
Arhgap42	0.59991735781732	0.0213049518777751	-0.0347540903381261	0.925762313474965	-0.634671448155446	0.0221409632197148
Fam210a	0.412129668726904	0.0213049518777751	-0.22746675658457	0.230353404219402	-0.639596425311474	0.00419221102507377
Col20a1	0.997975102491324	0.0213238899572752	1.33963948640934	0.00970241552612039	0.341664383918011	0.335683929370541
Shc4	0.731480658527651	0.0213284281190821	0.315950670930041	0.370992028650065	-0.41552998759761	0.152982557074871
Med19	0.330750612066364	0.0213284281190821	0.167483125263366	0.271647646222536	-0.163267486802998	0.22500722556261
B2m	-0.727347455722517	0.0213284281190821	0.142563724512741	0.700450179541166	0.869911180235258	0.0130695370591103
Coch	-0.680732151984286	0.0213284281190821	-0.0481919005881472	0.903532916046902	0.632540251396139	0.0368326060372058
Numb	0.431048518562569	0.0213284281190821	0.0353410121150534	0.890069241312005	-0.395707506447516	0.038333738037525
Csrp2	-0.478969242450422	0.0213319721200967	-0.369935621495827	0.0966961531592363	0.109033620954595	0.597232405999491
Psg16	1.07030499201557	0.0213484667104968	0.373630795805139	0.49769616330834	-0.696674196210434	0.104742684633557
Jarid2	-0.464017766365459	0.0213484667104968	-0.432765415728163	0.0516261235466809	0.031252350637296	0.887120426585582
Pcnt	0.477660764854247	0.0214157563871406	0.152849799740937	0.504985801259182	-0.324810965113309	0.104736871748187
Hs3st6	-0.938991649592468	0.021424180313393	-0.780434799729912	0.0737121657844773	0.158556849862556	0.718909106218049
Cd3eap	-0.341919473592766	0.0214317488777153	-0.455185889821902	0.011456027076525	-0.113266416229136	0.426615053504343
Tollip	-0.46314883782482	0.0214343866331905	-0.322438304472785	0.132995142787315	0.140710533352035	0.465575194898372
Irx2	-0.388283677551399	0.0214365267855334	-0.512488062507953	0.0119643741686994	-0.124204384956553	0.443293843997012
1700013F07Rik	1.07492271751813	0.0215269022931494	1.17353965117234	0.0268207815809872	0.098616933654215	0.817871587356268
Pdcd4	0.37425371234484	0.0215954507757951	0.0219177894476801	0.923604824132542	-0.35233592289716	0.0351480449922713
Plod3	-0.442691743771563	0.0216307319248761	0.0356092159783849	0.891744573386883	0.478300959749947	0.0203042497163748
Rnf138	0.529545784293707	0.0216446687359427	0.00957831558671785	0.976874950731511	-0.519967468706989	0.0300462779497827
Dennd1a	0.500856364782945	0.0216480287373454	0.258101224847388	0.264730129954342	-0.242755139935557	0.233625354147505
Gatm	-0.460224042361734	0.0216646381821208	-0.45645541487443	0.0412910565420035	0.00376862748730416	0.988173358150329
N6amt2	-0.713930904300326	0.0216985183057898	-0.366625108069989	0.254929713756021	0.347305796230336	0.240470319377006
Birc5	-0.367554150484372	0.0217138175595915	-0.323731019154559	0.0638660936979922	0.0438231313298131	0.79271535660242
Nufip1	0.392807811649225	0.0217375908847922	-0.109906327399899	0.572764634354201	-0.502714139049124	0.0100000847868738
Itih5	-1.17441469259588	0.0217383265562522	-1.02167466522551	0.0627760488270367	0.152740027370367	0.801816762712958
Ankrd54	0.495983426008763	0.0217473209254193	0.0998273419635043	0.698396726353762	-0.396156084045259	0.0634638294887529
Xrcc3	-0.505740736068681	0.0217507542953172	0.144960655633777	0.544432045407166	0.650701391702459	0.00939554685503053
Mmgt2	-0.662874354450807	0.0217742747125771	-0.212470559638229	0.494937891265271	0.450403794812578	0.108554186654018
Zfp523	0.449576671649251	0.0217742747125771	0.502834752736655	0.0254279622164973	0.0532580810874037	0.791458664707684
Ate1	0.368323134644686	0.0217742747125771	-0.0251964920954326	0.909344328064348	-0.393519626740119	0.0215422648366765
Supt20	0.422034414253975	0.0217742747125771	-0.0724964610083468	0.747741704972089	-0.494530875262321	0.0147338447416056
Ppid	0.386516848559458	0.0217812108888227	-0.166822414936752	0.35585882459047	-0.55333926349621	0.00609797078126927
Lsm8	-0.435300252597505	0.021794172235078	-0.169233149776652	0.408049016521704	0.266067102820853	0.142450927271716
Gtpbp8	0.484677369322701	0.021814989314143	0.13023708385688	0.590327371599779	-0.354440285465821	0.0842031334928647
Sh2d3c	0.83368939198	0.0218183419670886	-0.399094450873368	0.328811230416767	-1.23278384285337	0.00577501743319894
Nov	-0.536306916731185	0.0218183419670886	0.173915653088952	0.492306286336373	0.710222569820137	0.00851662472396664
Adam10	-0.384688150599723	0.0218183419670886	-0.114711560948039	0.540368600090934	0.269976589651684	0.0966772763890093
Etfb	-0.637186414982056	0.0218192250034966	-0.106465914476992	0.751053966629009	0.530720500505064	0.0551218180697642
Cpsf7	0.338945454666678	0.0218192250034966	0.011710474922861	0.95328402554647	-0.327234979743817	0.0325138495467694
Polr3c	0.388280052311637	0.0218368555137212	0.204154176406068	0.255012789271304	-0.184125875905569	0.245973636983201
Atl1	-0.390770267385127	0.0218508525121059	-0.245370802156549	0.172512838980723	0.145399465228578	0.366548750160802
Rps6ka2	0.385242618797291	0.0218577512112286	0.0858497216744341	0.664312516247207	-0.299392897122857	0.0698694827029181
Cog6	0.336792315831276	0.0218741913160442	0.284929349376284	0.0741738981792965	-0.0518629664549913	0.727423124877095
BC031181	-0.508784282540923	0.0219138634236596	-0.0885998490149035	0.740575993768028	0.420184433526019	0.0570534665694376
Krt10	-1.05198325681159	0.0219271874426935	-0.278504964372848	0.561809858205592	0.773478292438743	0.0892433023994471
Rnf145	-0.427044664166772	0.0219280380870909	-0.0678607353865754	0.766887434504388	0.359183928780197	0.0534482993143672
Rhox2h	-0.847846687464786	0.0219403393947982	0.19064167162978	0.628064391750385	1.03848835909457	0.0112913305295931
Sbf2	0.39827286611285	0.021992051929003	0.221192020066684	0.228846653473344	-0.177080846046167	0.277469817136965
Atp5b	-0.450078997799027	0.0219942179279572	-0.357104963033424	0.0918302598107444	0.0929740347656029	0.633191759743503
Slc4a2	-0.487857453214747	0.0219994025284936	-0.452331964116449	0.0543542713882831	0.0355254890982971	0.877647392232771
Cul3	0.418266761726607	0.0220014588063882	-0.289480938080667	0.13787142402173	-0.707747699807274	0.00301294288591496
Gm6484	1.68364227001101	0.0220014588063882	0.944451571496991	0.284005699105225	-0.739190698514016	0.207888775838516
Khdrbs1	-0.337400986486858	0.0220014588063882	-0.361387944430345	0.0311034466674824	-0.0239869579434874	0.880573214461599
Dld	0.369065478806413	0.022100055781806	0.106318637202551	0.558427695912761	-0.262746841603861	0.0929092521006731
Cyb5r3	-0.437945711491664	0.022100566680155	-0.383305705394602	0.0661030388992545	0.0546400060970619	0.783288562750562
Lsm14a	0.369743147929961	0.0221045943562222	0.0148083083734162	0.945539395535201	-0.354934839556544	0.0334910971741589
Wdr75	0.46338883401424	0.0221770522873272	-0.0079705966110229	0.977400209644414	-0.471359430625263	0.0268179537820504
Cggbp1	0.380445153584714	0.0222110962939597	0.0226882096569084	0.922456776402567	-0.357756943927806	0.0363388648670741
Gm16576	-0.998661766593232	0.0222224166688309	-0.410114052092568	0.361327496975861	0.588547714500664	0.167225967886609
Olfml2b	-0.863697809238419	0.0222224166688309	-0.601228760712519	0.128250279398572	0.2624690485259	0.48913463078828
Plcl1	0.565351871042983	0.0222773207608016	0.112673285335046	0.703486305152279	-0.452678585707938	0.0640794781175461
Mtdh	0.435828928545211	0.0222773207608016	0.197978507619848	0.331608410439591	-0.237850420925363	0.1860971075805
Zfp943	0.66164631984441	0.0222773207608016	-0.0688493475631788	0.856325335123308	-0.730495667407589	0.0194865931384774
Tmem208	-0.977623165345106	0.0222773207608016	-0.242071353884623	0.609741862165189	0.735551811460483	0.0802994444476346
Pced1b	0.597395436912135	0.0223216049199604	0.375832610237354	0.180394131785548	-0.221562826674781	0.353655034521784
Cartpt	-1.16000463139415	0.0223363756401094	-0.719609229361616	0.161009537563525	0.440395402032531	0.388891552198021
Prok2	-0.888745594411156	0.0223378971090298	-0.807219185666076	0.0587112707211868	0.0815264087450807	0.85651654584423
Ndufa12	-0.716621335656079	0.0223946507618572	-0.388050350534293	0.239896180210733	0.328570985121786	0.265777495342649
Rab10	0.431424592834564	0.0224239292299155	0.0627046058973343	0.789793198431439	-0.36871998693723	0.0514669458479107
Mrps33	-0.623331987695175	0.0224239292299155	-0.618738037117409	0.0423653314145496	0.00459395057776532	0.989637094282961
Atp6v1f	-0.921448080301299	0.0224649305756369	-0.243419658426969	0.591797570154467	0.67802842187433	0.0846800320852683
Baiap3	-1.0213952138479	0.0224714001749799	-0.842238494115769	0.0771635250770635	0.179156719732132	0.711794793109636
Ppm1b	0.379064146481037	0.0224714001749799	-0.121436265232167	0.512205541064029	-0.500500411713204	0.00913211862187662
Slc25a5	-0.661715295803986	0.0225595865418761	-0.366343466321648	0.230967248069882	0.295371829482338	0.278056382730463
Ncstn	-0.349206833637679	0.022562969520908	-0.0920821807041342	0.598123137271998	0.257124652933545	0.0852512558052163
Rpl27a	-1.0017745542123	0.022562969520908	-0.415869080621575	0.374923016196377	0.585905473590724	0.158907894877843
Slfn9	0.404419686141775	0.022562969520908	0.0595105855266376	0.787419246894182	-0.344909100615138	0.0519177673110454
Lss	0.397774181965383	0.022627279954067	-0.13822430242866	0.471051816020198	-0.535998484394043	0.00832229183076429
Hoxb9	0.566746032391944	0.0226501651228433	0.74772086061875	0.0122515931651216	0.180974828226806	0.435993290822232
Prom1	-1.23029994058297	0.0226768792372124	-1.43413550351566	0.0264494421032143	-0.203835562932692	0.765555892241667
Mboat2	-0.57604069502252	0.0226774753422028	-0.841482337371331	0.0079271753118253	-0.265441642348811	0.271497778184263
