genes	logFC_TgvDMSO_6h_aTC1	FDR_TgvDMSO_6h_aTC1	logFC_TgvDMSO_24h_aTC1	FDR_TgvDMSO_24h_aTC1	logFC_Tg_24hv6h_aTC1	FDR_Tg_24hv6h_aTC1
St8sia1	-1.57052249695842	0.000237056909655526	-1.96050693096306	9.37149974221816e-05	-0.389984434004637	0.241954732608671
Ghsr	-1.71954474262948	0.000237056909655526	-1.30643079279226	0.00132455451844193	0.413113949837223	0.238990762279259
Pfkp	-0.88991041292321	0.000237573212312674	-0.462898848403827	0.00850190583294037	0.427011564519383	0.0259455246978268
Syt2	-0.935998966392662	0.000237734096951184	-0.561216843417389	0.00410025430649789	0.374782122975273	0.0509747604095545
Atf5	1.03952470867597	0.00023809855645083	1.60027407405808	1.87090008173562e-05	0.560749365382109	0.01583840373427
Zbed5	1.51562800059923	0.00023809855645083	0.969283135220184	0.00466081464601012	-0.546344865379042	0.0498137543812419
Zbtb2	1.14902316267114	0.00023809855645083	0.927102890828769	0.000843238794468823	-0.221920271842369	0.299889105742233
Rae1	0.796475423542392	0.000239315930419172	0.206781037484913	0.126891371180245	-0.589694386057479	0.00433480270066783
Adamts9	-0.901716774711678	0.000239407264616514	-0.354594517281235	0.0312830686380348	0.547122257430443	0.0105279257733153
Ddx18	0.672631312399386	0.000239407264616514	0.460482391546687	0.00200957483534297	-0.212148920852699	0.108597339870143
Tbc1d31	1.17784216983268	0.000239819628875364	1.11159530432436	0.000320035372272261	-0.0662468655083241	0.789408708793449
Mthfd2	0.895599350857562	0.000243747371362814	0.67125637171568	0.00123686090425785	-0.224342979141882	0.192478487135657
Ddr2	1.58348839339146	0.000243747371362814	2.36821089901066	2.23909786380126e-05	0.784722505619206	0.0189527423233681
Klf10	0.990178629128462	0.000244424195536993	0.818032277365603	0.00073328925413972	-0.172146351762859	0.359780432788986
Lhfpl2	0.811905365597862	0.000245719486048446	1.45118890752387	7.29223999517536e-06	0.639283541926004	0.00339505056960209
Fkbp7	2.12005085276562	0.000246635411728532	-0.526151008569249	0.255899935947246	-2.64620186133487	0.000370675791673747
Leprotl1	1.05492593369591	0.000246635411728532	1.12308671879689	0.000158478351592338	0.0681607851009816	0.755644526325467
Cdk5r2	-0.943087787034236	0.000249797136863571	-0.628216365282282	0.00249098206713932	0.314871421751954	0.0954681375148023
Nop58	1.19870655106175	0.000249797136863571	0.842310938938551	0.00176582102796388	-0.356395612123196	0.127066625824062
Sncb	-1.10803538081584	0.000249797136863571	-1.15988108428164	0.000184367580639667	-0.0518457034658001	0.831268950134818
Stx18	0.869664660939595	0.000253477656700949	0.635282885978204	0.0015713629082075	-0.234381774961391	0.163278393020252
Gpt2	1.0127267349219	0.000253567019662159	0.972912765754942	0.000305795670039529	-0.0398139691669572	0.857340008210849
Pdia3	1.0737777090711	0.000261958921801105	0.846020020774637	0.000990087328799269	-0.227757688296459	0.272119910504463
Nfe2l1	0.716006958543125	0.000262280574695864	0.869014021770925	7.63035357869832e-05	0.1530070632278	0.271414080034304
Zfp202	1.05531933669292	0.000270756202754129	0.513629969821989	0.0165678850419024	-0.541689366870933	0.0196887900430408
Gm16973	1.56890504346818	0.000270756202754129	0.176143504893416	0.552752363820669	-1.39276153857477	0.00208740716923986
Tmem27	-1.49835730755119	0.000271149873850172	-1.50326004806706	0.000288935268917149	-0.00490274051587547	0.989176902719575
Sdc4	-0.957566648102191	0.000273711502987247	-1.08473568673353	0.000125647093004814	-0.127169038631342	0.512830344042311
Rgs5	-1.31669729175632	0.00027606813322437	-1.64834074364368	8.46343630270026e-05	-0.331643451887361	0.220053388428329
Vps37c	0.81871128314637	0.000276956167457191	0.567274065241825	0.00232080326027143	-0.251437217904545	0.120498231376079
Pcdhgc3	-1.02753257359628	0.000277883907734948	-0.587287718436515	0.00613752087662789	0.440244855159762	0.0445952587424025
Arntl	0.965379372503044	0.000277883907734948	0.560733377174299	0.0057815354217103	-0.404645995328746	0.0464621440365375
Vegfc	0.880073058520184	0.000277883907734948	0.630681854567512	0.00180707945121546	-0.249391203952672	0.151483307681485
Tsc22d4	-0.957928332619651	0.000278191229687872	-0.673861172071303	0.00201692984166097	0.284067160548348	0.138656155591087
Mospd1	0.8746993153694	0.000278191229687872	1.33817547577467	2.18651588983461e-05	0.463476160405265	0.0180471289822708
Zhx2	0.913148060060817	0.000278191229687872	0.789097476375509	0.000670527337778156	-0.124050583685308	0.492853759536324
Trim27	0.920337979511741	0.000278191229687872	0.400603368769484	0.0226559016204321	-0.519734610742257	0.0152998788988552
Otub2	1.38182688757644	0.000278191229687872	1.2233640003917	0.000586388095659465	-0.158462887184737	0.559011930247236
Abcg1	-0.937252083430154	0.000278191229687872	-1.15657351180656	8.69472594963268e-05	-0.219321428376403	0.246859543605925
Aoc3	1.42671626099533	0.0002809536189957	1.46188719888403	0.000288935268917149	0.0351709378887084	0.905604103091303
Acly	-0.713595529267499	0.000282222201026977	-0.732218448071216	0.000234404118082481	-0.0186229188037172	0.911466653717969
Olfml2b	-1.22374044355881	0.000282222201026977	-0.489555239936541	0.0330467697234424	0.73418520362227	0.0133194207844374
Cpt2	-1.01940850701401	0.000282222201026977	-0.624366950979323	0.004413270068777	0.395041556034687	0.0648725369093416
Slc2a1	-1.42584781925427	0.000282222201026977	-1.23762842551988	0.000640447137041081	0.188219393734381	0.512931204120296
Trmt61b	0.888442303287398	0.000282222201026977	0.168267020534612	0.292673910253407	-0.720175282752785	0.00339505056960209
Sesn2	0.810843471699773	0.000285246052811141	1.07287733251471	5.5170498886798e-05	0.262033860814934	0.109996469568232
Crls1	0.96157125557185	0.000285246052811141	0.819542264017653	0.000735026449242025	-0.142028991554197	0.456565821714013
Pcdhb22	-1.01435396203097	0.000285246052811141	-0.438238486264295	0.0252084050818095	0.576115475766674	0.0164268860630125
Lrrc8d	0.722665654634645	0.000285246052811141	0.727130492323851	0.000270724344960839	0.00446483768920582	0.979176517486177
Unc13a	-0.716612795253155	0.000285246052811141	-0.563592635896098	0.00114298205936506	0.153020159357057	0.282245155049512
Nptn	-0.703896720749834	0.000288559578669086	-0.352066590860041	0.0126562112212939	0.351830129889793	0.0264695168654186
Sez6l2	-0.747637771032856	0.000292187088879196	-0.259145451050472	0.0583285758558136	0.488492319982384	0.00883589294851364
Ddc	-0.980278189177896	0.000292187088879196	-0.876426228208191	0.000568537268856364	0.103851960969704	0.610304465499731
Bglap3	3.587274104206	0.000292187088879196	1.88344538991134	0.034811973697914	-1.70382871429466	0.00913766894208963
Pcdhb16	-1.37229654961299	0.00029895196543903	-0.884009375394962	0.00379181680155451	0.488287174218029	0.0939530327490279
Zfp119b	1.1042687571808	0.000301248555785051	0.350963884208522	0.0914089400445424	-0.753304872972275	0.00703039801155627
Clk4	0.788882331050667	0.000301248555785051	0.265531596896202	0.0681150531084192	-0.523350734154465	0.00846813923663692
Pvt1	0.997073217176816	0.000301248555785051	-0.0644227232151501	0.744657067312349	-1.06149594039197	0.000880974783082469
Pcdhgc5	-1.51354759838821	0.000301248555785051	-1.41145357166167	0.00071325750400145	0.102094026726538	0.789353122050969
Pigs	-0.81330654578166	0.000301657308804229	-0.286838809351153	0.0567112552158427	0.526467736430506	0.00946577589922741
Ica1	0.69063439283823	0.000302609341449964	0.240443262786515	0.0594599582515679	-0.450191130051716	0.00913766894208963
Rpn1	0.995733580498654	0.000302609341449964	0.964218116253829	0.000354402463273727	-0.0315154642448251	0.892886666277259
Ttyh3	-1.12170624837346	0.000302609341449964	-0.763283302272466	0.00270428330123335	0.358422946100995	0.120498231376079
Osbp	0.645843740682446	0.000303017845770575	0.328435051431414	0.0122870327082228	-0.317408689251032	0.029499506405544
Fam84a	-0.739807733580582	0.000303017845770575	-0.722571598695323	0.0003466968631658	0.0172361348852597	0.923029802508128
Tor3a	0.77100704426773	0.000303262449721481	1.3876970953481	9.45767056875795e-06	0.616690051080367	0.00345953221840023
1700013F07Rik	1.57335862850657	0.000303262449721481	1.43269933998798	0.000709644924349586	-0.140659288518585	0.627925857801918
Ano8	-0.836656920526643	0.000308550398806398	-0.684149581819782	0.00106263537274663	0.152507338706861	0.370224348410923
Phgdh	1.09164076162279	0.000308550398806398	1.36005151274437	8.24563700467552e-05	0.268410751121574	0.218649690505635
Uba5	1.08085709525589	0.000308550398806398	0.72550379643468	0.00309391344499377	-0.355353298821215	0.107074970431054
Slc7a1	0.925534578876012	0.000309242130377127	1.01650108871034	0.000173200340870991	0.0909665098343281	0.641448246824936
Pcdhb11	-1.45089037914574	0.000309242130377127	-0.964352040466751	0.00411957811619468	0.486538338678994	0.135440761216316
Prickle1	1.21463327773198	0.000309242130377127	0.449102612885457	0.05173031547277	-0.765530664846523	0.0102435314148903
Dcaf10	0.757679417096965	0.000309242130377127	0.166326222889004	0.218020863800579	-0.591353194207961	0.00433480270066783
Slc35b1	1.14998869315039	0.000309242130377127	0.98397529575887	0.000768738439611528	-0.166013397391522	0.476922949933264
Mamdc2	4.60352825214249	0.000314114224160176	6.88229308202208	2.5958134086979e-06	2.27876482987959	0.000126344305007162
Utp18	0.714408976047162	0.000314937619840437	0.486121526232146	0.00287816966102974	-0.228287449815016	0.121137303973058
Ldhb	-0.865544083560249	0.000317237369993014	0.0140742198782121	0.938240109102586	0.879618303438461	0.00116792107232878
Sumf2	-0.806079917807362	0.000318543478356932	-0.556094129674487	0.00280796569122776	0.249985788132876	0.136717079556229
Hsp90b1	1.27253892032027	0.000319035555235847	1.10462612193567	0.000721255325277577	-0.167912798384606	0.524101189280457
Extl1	1.42674867038405	0.000319035555235847	2.2322562910725	2.18651588983461e-05	0.805507620688454	0.00942926767415307
Foxp2	1.5063508283357	0.000319035555235847	0.672502410419664	0.0260847607409805	-0.833848417916039	0.0169386979086457
Thap1	1.00335161925546	0.000319035555235847	0.306593690325445	0.0997769801753339	-0.696757928930012	0.00737176245161738
Cstf3	0.66117011897577	0.000319035555235847	0.358072692963556	0.00974437349135257	-0.303097426012214	0.0393117411752943
Slc3a2	0.89000526706565	0.000319691024895211	0.810362587383242	0.000572412860012129	-0.0796426796824078	0.677492021717987
Bnip3	-1.55140584581318	0.00032005400038587	-1.89131666576761	0.000104905312324739	-0.33991081995443	0.275441714220838
Bet1	0.728577771465534	0.00032005400038587	0.418242696298116	0.0074840830872577	-0.310335075167418	0.0501960678208811
Ccdc134	1.17909021700235	0.00032005400038587	0.40234978436445	0.07294049431914	-0.776740432637901	0.00873595504444858
Insig1	0.720052502064613	0.000321198032318595	0.540805291539365	0.00168993583921996	-0.179247210525248	0.221803924679886
Cog3	0.801474092318818	0.000323238064754037	0.36631970726573	0.0223281608036949	-0.435154385053087	0.0204452421135966
St3gal6	0.83033413849613	0.000323766965293998	0.647828411966965	0.00149517123260675	-0.182505726529166	0.276180137645396
Klf6	0.844538015703455	0.000323766965293998	0.813485241292988	0.000425239194873748	-0.031052774410467	0.874596246011662
Zfp277	1.65632895188328	0.000323766965293998	0.834262578614261	0.0200176686520043	-0.822066373269022	0.0217382835832509
Wfs1	1.07177820937012	0.000323766965293998	1.39111588032357	7.15906024854219e-05	0.319337670953452	0.136896814610193
Tmem67	0.932939985941143	0.00032576327064882	0.470448375937633	0.0150506543164277	-0.46249161000351	0.0293187684428834
Ctsa	-0.844581534646828	0.00032576327064882	0.229366309616739	0.132291375275521	1.07394784426357	0.000370675791673747
Slc1a4	0.992783958695771	0.00032576327064882	0.865843250754167	0.000749075019683984	-0.126940707941604	0.54102190517968
Entpd5	-0.698487838637531	0.00032576327064882	-0.19030217072891	0.132866751259616	0.508185667908621	0.00637386635121475
Efcab7	0.898515884016458	0.00032576327064882	0.343222763722357	0.050148251477399	-0.555293120294101	0.0120467122353827
Tubb4b	-0.962061062339144	0.00032576327064882	-0.891993287494754	0.000542441455731812	0.0700677748443898	0.742307060656876
Aldh1b1	-1.31400236336706	0.00032576327064882	-1.18099187462648	0.000768263969905835	0.133010488740576	0.656121650082757
Recql4	0.862613352757872	0.000325922451986922	1.38439049167807	2.15429155119358e-05	0.5217771389202	0.0129200752468183
Slmo1	0.958991358546643	0.000325922451986922	0.14709226376779	0.414809278574323	-0.811899094778852	0.0033501429637254
Pwp1	0.66583948190642	0.000330400414130874	0.429254408283268	0.00417727589157131	-0.236585073623152	0.0937220229756278
Slc6a6	-0.754278670979676	0.000334736392740622	-0.791639388746184	0.000269835684130876	-0.0373607177665078	0.83305202592234
Eif2b3	0.716443063737402	0.000337563842461674	0.490221828423968	0.00315431363624827	-0.226221235313434	0.129502522787526
Dennd2d	2.01854200316084	0.00034508931789366	2.74247071046086	5.56760147378547e-05	0.72392870730002	0.0323989934840875
Cdk19	-0.766796646613058	0.000345832090611619	-0.682862078081278	0.000720779833152419	0.0839345685317798	0.614378633010357
Ctnnbip1	-1.343021202796	0.000356863070554042	-1.48580549853657	0.000221010930415468	-0.142784295740574	0.630344809353203
Phf10	1.19516126302785	0.000361805191796726	1.5117993102781	9.21111987482457e-05	0.316638047250259	0.198794841121594
Vwa1	-1.55498281857201	0.000362055460783946	-1.25133465631679	0.00188343467081987	0.303648162255218	0.409752898851853
Fam78a	-1.94947445953809	0.000362163676083246	-1.24746484363188	0.00593657066849258	0.702009615906212	0.136717079556229
Marcks	-0.84269800906933	0.000362163676083246	-1.01724110098226	0.000122849089975981	-0.174543091912929	0.320006526951345
E130307A14Rik	1.0296490884161	0.000362163676083246	-0.306164020991628	0.141013830066908	-1.33581310940772	0.000378650415211681
Zfp598	0.794147337009862	0.000362163676083246	0.588792252523453	0.00206890173165012	-0.205355084486409	0.213736490428313
Slc25a13	-0.845300288641052	0.000362163676083246	-0.624793223477521	0.00216431110325783	0.220507065163531	0.214864344772535
Slc38a7	0.762588376423156	0.000362163676083246	1.13736358788424	3.6055990908e-05	0.374775211461084	0.0325741229291844
Arhgap29	-1.08884993110359	0.000363256084964149	-0.935287824208	0.000911462239100723	0.153562106895585	0.509841149397812
Agpat1	-0.699303003978473	0.000367595583590679	-0.387999691246939	0.00974463340525742	0.311303312731534	0.0483921554894057
Mgat3	-1.29012792344839	0.00036929394943597	-1.08172786506975	0.00116894283690632	0.208400058378645	0.457860745220227
Esrp1	3.80367260939422	0.000369915136820149	5.0996730547768	3.12732607400073e-05	1.29600044538258	0.00873595504444858
Ints6	0.818491355025255	0.000376082548248515	0.776943603559226	0.000557599407466886	-0.0415477514660285	0.829410886035903
Spata1	1.44610296099759	0.000377662736638545	0.836379819987804	0.0111850852189513	-0.609723141009782	0.0467350523133218
Uvrag	0.675393666956232	0.000377662736638545	0.653778581719251	0.000486526661819885	-0.0216150852369816	0.896694746356501
Ext2	-0.677802171625653	0.000378294501649788	-0.311883251837141	0.0236193594107669	0.365918919788513	0.02419680405201
Soat2	3.95380580094557	0.000380476416165793	5.51187632287207	1.87090008173562e-05	1.5580705219265	0.0036779693038047
Cars	0.716020278891385	0.000386532055503094	0.670119491538079	0.000608186104158243	-0.0459007873533058	0.7834662389447
Tatdn2	0.693502259459876	0.000387167525415926	0.589772758109259	0.00105063184593875	-0.103729501350617	0.485150439597308
Tns3	-1.11140681140276	0.000388783763274827	-1.21353689365118	0.000247503622296602	-0.102130082248428	0.682827873550856
Arfgap3	0.880840521202253	0.000388783763274827	0.481714899910357	0.011231763024893	-0.399125621291895	0.045441621146098
Ccdc74a	-1.25020520810837	0.000390147808758237	-1.02787112917948	0.00189794193779413	0.222334078928898	0.4523067862424
A630095E13Rik	2.25639609483575	0.00039021997606385	1.63071482802357	0.00510298187702526	-0.625681266812183	0.10507212223721
Mgat5	-1.18672530603935	0.000390896361896809	-0.76122972499321	0.00481664305399721	0.42549558104614	0.099714143692944
Kcnq2	-0.717416260581139	0.000391489565589782	-1.00208747066056	5.98601204858363e-05	-0.284671210079423	0.0743624916209739
2410002F23Rik	0.619992231402736	0.00039266786924363	0.128946735114027	0.264432516468674	-0.491045496288709	0.00512487233074507
Tyw5	0.885630851562514	0.00039266786924363	0.270775412718652	0.111719129441244	-0.614855438843861	0.00867664896260732
AI464131	-1.41010434346877	0.000394717375807377	-0.461910627633481	0.0846052774201571	0.948193715835294	0.0110429516643214
BC065397	1.20742701881469	0.000394717375807377	0.75316940215037	0.0079216172379484	-0.454257616664321	0.071797473970682
Ccdc149	1.36953316039635	0.000394717375807377	0.942558502774237	0.00455210135119275	-0.426974657622115	0.120286243394833
Eldr	1.36195635710966	0.000394717375807377	0.073563274399463	0.821948873803107	-1.2883930827102	0.00228449417139207
Epm2a	-1.08300769396511	0.000396612508041263	-1.20032581540161	0.000336195292837295	-0.1173181214365	0.654769172040038
Kbtbd11	-1.29445311005804	0.000397735643877814	-1.60064506004209	0.000123408352317493	-0.306191949984045	0.265797003777885
