genes	logFC_TgvDMSO_6h_PCCL3	FDR_TgvDMSO_6h_PCCL3	logFC_TgvDMSO_24h_PCCL3	FDR_TgvDMSO_24h_PCCL3	logFC_Tg_24hv6h_PCCL3	FDR_Tg_24hv6h_PCCL3
Cops6	-0.113348190017036	0.577409892262277	0.149216504642427	0.550555908238076	0.262564694659463	0.242683732926773
Ube2r2	0.137872746827158	0.577625640500831	0.0655008683857691	0.858453211665882	-0.072371878441389	0.809219632886473
Baz2b	0.207690665195108	0.577625640500831	-0.199830739894709	0.68160337481807	-0.407521405089817	0.323875443433011
Rps12	-0.232926599182335	0.577625640500831	0.451490919081875	0.355310540857539	0.684417518264211	0.145945946282459
LOC100911627	0.74537547662482	0.577682157448013	0.467606841352051	0.805422522507087	-0.277768635272769	0.861015285889839
Pop4	-0.158668333387757	0.577738643297328	-0.321076172604674	0.332116946117637	-0.162407839216917	0.61871858330624
Zfp317	0.139250564451115	0.577761383900989	-0.150200283092571	0.638505832545891	-0.289450847543686	0.29621142965814
Rpl35a	-0.397834006575869	0.578252077250437	0.202239816501874	0.846234094714083	0.600073823077743	0.450042674627749
Dynlrb1	0.216423630022953	0.578252077250437	0.700917331990432	0.117732643724898	0.48449370196748	0.25982152207406
Ubr4	0.126449483340486	0.578288088666915	0.0156089528898093	0.965473032753685	-0.110840530450677	0.676416629410617
Sema3b	-0.339939323830048	0.578293446950369	0.0392910524742402	0.967408846332794	0.379230376304289	0.584573122694273
Fus	-0.226212173020085	0.57890843851891	0.00994199323045568	0.987695911069418	0.23615416625054	0.611422576767834
Zfp445	0.112369895153093	0.579407899631299	-0.307672854439524	0.185285682817483	-0.420042749592617	0.0759557736387476
Pxk	0.151904007995901	0.579995957282509	0.152425753589865	0.668864498206581	0.000521745593963256	0.998999623707731
Psmb2	0.11823808251816	0.580119187602174	-0.00113698367463186	0.997321237770627	-0.119375066192792	0.625228405495892
Svip	0.259637779776879	0.580119187602174	0.966123008225687	0.0736289058100933	0.706485228448808	0.173322160454115
Zdhhc6	-0.13009355912796	0.580119187602174	-0.111055037548508	0.724029404595549	0.0190385215794514	0.955278662717924
Tmem120a	0.167661118355031	0.580119187602174	0.604239773825265	0.08426689198634	0.436578655470234	0.193115799327009
Jmjd8	-0.239344265409876	0.580262271552793	-0.114156608581694	0.855960171199943	0.125187656828182	0.812471403191499
Cyp2u1	0.186827656637419	0.580381465179163	0.196283874023711	0.651364568336417	0.00945621738629154	0.983521325972721
Serpini1	-0.323531474499528	0.580396574021659	-0.421238033690515	0.55701150885292	-0.097706559190987	0.898791909832951
Axin2	0.321050629594413	0.581059578051603	0.245084986603919	0.757027278714645	-0.0759656429904939	0.92095833471106
Msl3	0.18285995596389	0.581413506275852	0.131926432477551	0.771429943078881	-0.0509335234863394	0.906419559461341
Snx27	-0.127533367478119	0.581519238731861	0.0156318040024073	0.965758550632853	0.143165171480526	0.585238529624336
Zfp287	0.197422629793932	0.58161309736831	0.064983008316578	0.905693384764145	-0.132439621477354	0.756342124012539
Tmem63a	0.126573169626287	0.58161309736831	-0.0427351907095089	0.903841410709729	-0.169308360335796	0.510146963984016
Uba6	0.156378331654305	0.58214243509308	0.198281626815202	0.574361196481226	0.0419032951608963	0.910230078317767
Ncoa2	-0.14289236281511	0.582292119019297	0.0717672205932009	0.851076163993816	0.21465958340831	0.456480419969539
Nbl1	-0.51538145894166	0.582681384845466	-0.875014189659158	0.443148243839057	-0.359632730717498	0.772619879608296
Agtpbp1	0.147360370089317	0.583049270751531	-0.17787130237298	0.595969680966516	-0.325231672462297	0.272372130422417
B2m	0.17809279906057	0.583049270751531	0.336685889889592	0.375908737767242	0.158593090829022	0.675000024749532
Blnk	-0.221484358335486	0.583102807903366	0.359839471383836	0.455204173085835	0.581323829719322	0.193381694711258
Mgst2	-0.361129171715103	0.583423903294011	1.19094124291895	0.075439805702976	1.55207041463406	0.0393523406844988
Gxylt1	0.262616582306025	0.583595481079428	-0.168128647054401	0.802880253923386	-0.430745229360426	0.415471772660893
Usp46	-0.16151587706118	0.583595481079428	-0.317363975264832	0.355763318331357	-0.155848098203652	0.64637283937232
Mycbp	-0.248248235785272	0.583595481079428	-0.0186374344424427	0.979468892093652	0.229610801342829	0.661426744718643
Txndc12	0.199378986770411	0.583595481079428	0.301524778782228	0.494774418236792	0.102145792011818	0.816347263073041
Mybpc3	0.472992337184913	0.583622668338877	-4.82736103979564	0.0284826808393458	-5.30035337698055	0.0199962019212587
Thoc3	-0.153805132682278	0.583682357241892	-0.17934241055901	0.611552627919194	-0.0255372778767321	0.950077697285963
Bc1	-0.547053068892138	0.583798694827715	0.897765063969766	0.450037441151414	1.4448181328619	0.195947504885755
Pabpc4	0.151420080064874	0.583923994392252	-0.119360067219197	0.749638040911481	-0.270780147284071	0.3738785018388
Mcrip1	-0.237191043750717	0.58414629092676	0.0177427957991808	0.979569158311572	0.254933839549898	0.605793097019565
Sccpdh	0.59592949853753	0.584425103659333	0.687759175018974	0.605665507380527	0.0918296764814442	0.951426111286531
Parg	-0.169302754844441	0.584679950799356	0.0479414379200367	0.921829053946841	0.217244192764477	0.532495507911751
Dek	0.384521024099621	0.584679950799356	-0.91527560280084	0.261878543480544	-1.29979662690046	0.110071405173936
Rps8	-0.237722756724666	0.584688517893797	0.204812352207345	0.724920377303185	0.442535108932011	0.356943823362057
Nutf2	-0.110934053094663	0.584977530081128	-0.252362928532977	0.280239950714199	-0.141428875438313	0.536530759143253
Rpp30	0.232670407432219	0.584977530081128	-0.0557330030002652	0.932853478180152	-0.288403410432484	0.548587571061994
Gpnmb	0.589653644628093	0.585219242573407	3.49870075295942	0.00171123353556744	2.90904710833133	0.00614434910492773
Ctcf	0.24033820414871	0.585296103393114	-0.231537479938095	0.688003431039147	-0.471875684086805	0.33295567902615
Cachd1	0.234669795364413	0.585296103393114	-0.745552393242591	0.133397308146568	-0.980222188607004	0.0577403625100689
Tada2a	-0.120961889607139	0.585437391176818	-0.385982916461382	0.129857215985684	-0.265021026854242	0.280638295630875
Chd6	-0.123399799932219	0.585744503117115	-0.250360667519947	0.342197981257508	-0.126960867587729	0.623678591112134
Mcu	0.11931519865693	0.586133027594748	0.321588382438224	0.198368518772458	0.202273183781295	0.401924911781962
Rexo4	0.138803288490959	0.587036975299908	-0.189882047467043	0.546289858357238	-0.328685335958002	0.244251373354492
Ccdc103	-0.686991241098561	0.587253441181878	-0.257697744094263	0.88143939085561	0.429293497004298	0.783541616272924
Herc2	0.114515378812364	0.58750280755887	0.187595738106404	0.459563789427042	0.0730803592940402	0.771805491943002
Mtmr12	0.142445943963751	0.587512834466169	-0.192867875312035	0.550729746763113	-0.335313819275786	0.248459403022385
Cnpy4	-0.242427621984877	0.587516177496983	0.36108839635284	0.505472129469752	0.603516018337717	0.22242688410967
Adar	-0.127641934754072	0.587719454808117	-0.201522456366045	0.478272903196684	-0.0738805216119732	0.795193599120554
Dennd2c	0.206380635963596	0.588188730372789	0.669194308571783	0.113694160935348	0.462813672608186	0.256795721148291
Dnajc7	0.207063719286788	0.588188730372789	-0.259375712516062	0.586475995632809	-0.46643943180285	0.269663842104485
Mtf2	0.213886413394352	0.588188730372789	-0.132983332399212	0.811464506599625	-0.346869745793564	0.427715571010073
Tmem81	0.478134247665349	0.588188730372789	-0.174029083252264	0.903040044122059	-0.652163330917612	0.516017526192642
Cr1l	0.170890560954595	0.588382411946694	0.385663434982009	0.28900896613473	0.214772874027414	0.545007236633324
Apom	0.414620373334577	0.588382411946694	0.074533018891879	0.94980899200765	-0.340087354442698	0.70152470872732
Pwp2	-0.23045011918426	0.588382411946694	-0.144638402753868	0.809141709446167	0.0858117164303926	0.872865462282357
Thumpd1	0.171846390084979	0.588730940975259	0.0126242354896652	0.980259892859515	-0.159222154595314	0.665755648307038
Psmc3ip	-0.370930305757166	0.589105815462829	-1.32722895604156	0.101733988172536	-0.956298650284391	0.222807228165469
Dph2	-0.326723842660377	0.589105815462829	-0.415737854142352	0.579504830224164	-0.0890140114819751	0.910594968913451
Fam57b	-0.475959207424552	0.589353608999619	1.48918200416628	0.0781982694858489	1.96514121159083	0.0426376864259645
Sept10	-0.191420226640179	0.589467747886628	-0.272855133663176	0.529845674322612	-0.0814349070229967	0.854535812091278
Thumpd3	-0.137445448705915	0.589562637195826	0.253277813480503	0.397997874756171	0.390723262186418	0.16854317422888
Prag1	0.256462416490505	0.589766618597179	0.139799185498597	0.838586715052477	-0.116663230991908	0.842385103399305
Acat2	0.271760328905595	0.589920159654299	0.268351015673852	0.682806821310154	-0.00340931323174258	0.996539646459641
Rpl35	-0.225898690242872	0.589920159654299	0.308793655110438	0.549626624200278	0.534692345353311	0.248459403022385
Kcnc3	0.220978608049487	0.590453991566482	0.967454905207564	0.0457472529420138	0.746476297158077	0.108874535989433
Padi3	-0.572129753286519	0.590739952795268	0.940266226502726	0.330418775304344	1.51239597978925	0.14776967541695
Pak2	-0.350405450820543	0.590798003786292	-0.438701337938086	0.588184418545728	-0.0882958871175427	0.918638461700572
C1qtnf1	-0.437086022849369	0.590813303400681	0.408249833051141	0.69238196193619	0.84533585590051	0.342400094571671
Cnpy3	-0.181444460993832	0.590973619041958	0.0362969875067337	0.945227770947679	0.217741448500565	0.568219092656787
Bicral	0.162755806873117	0.590979972341562	0.157254842593336	0.690878509869166	-0.00550096427978055	0.989160011123004
Agpat5	-0.254635588714148	0.591417670921976	0.100768548778896	0.889362038722109	0.355404137493044	0.502170858509298
Zfp105	0.14993758360611	0.591563571911629	0.0316786049682526	0.942346326796298	-0.118258978637858	0.720129317125144
Ppfia4	-0.591292591089001	0.591810414016251	-1.82193453257754	0.208536583227886	-1.23064194148854	0.431042507621552
Tmem100	-0.383398120724007	0.592232192640503	-0.884188079080837	0.286178828273067	-0.50078995835683	0.534802749233046
Tnk1	-0.344433623506197	0.593338728005581	-0.0573192854858196	0.951284792990839	0.287114338020377	0.706821058504287
Usf2	0.139471718873301	0.593338728005581	0.100365490342743	0.781125570592199	-0.0391062285305576	0.909001263389641
Msh5	0.465561283562359	0.593392851687559	0.318622894073383	0.792886978648933	-0.146938389488976	0.895757166863888
Dtymk	-0.235700276158435	0.593417431127661	-0.856398879134203	0.0954279923017341	-0.620698602975769	0.208650447795288
Trmt61a	0.926795481414806	0.593417431127661	0.941555946443184	0.668358378098817	0.0147604650283773	0.995250089995286
Ccne2	-0.423912555403926	0.593417431127661	-2.48284857763903	0.0198562664583217	-2.0589360222351	0.0463769618378325
Plekhh2	-0.229638646838365	0.59354954854261	-0.096655321858471	0.88143939085561	0.132983324979894	0.798019194100009
RGD1304624	-0.263231668337277	0.593704415061966	-0.331576245531302	0.586467682239913	-0.0683445771940247	0.917272711948475
Rpgrip1l	-0.281794052358299	0.593704415061966	-0.121074466506741	0.878603601275977	0.160719585851557	0.801559347791585
Tubgcp5	-0.132958222128974	0.594350186328913	0.0397069055488317	0.920294839651902	0.172665127677805	0.538080124115506
Mfsd10	-0.335632998265299	0.594350186328913	-0.3042162245519	0.715967336666486	0.0314167737133994	0.972985919149179
Washc2c	0.199577283516252	0.594350186328913	0.658691723191114	0.126033843041843	0.459114439674861	0.266671452369282
Plxnd1	0.226614347613323	0.594634369646275	-0.861451860424068	0.0854835492730596	-1.08806620803739	0.0413509499457196
Pabpn1	0.122000986872992	0.594634369646275	-0.237341528827063	0.377047830491119	-0.359342515700054	0.160679973787174
Xpo1	0.206048434247194	0.594879781024235	-0.101686627477866	0.859064267369581	-0.30773506172506	0.474371669781472
Cstf1	-0.121412457880381	0.595023169857188	-0.483277711139986	0.0683500279234983	-0.361865253259604	0.156945958435092
Phf5a	0.146619690543351	0.595266595955288	0.0527569021229878	0.900929105341933	-0.0938627884203629	0.775988841593747
B3galnt2	0.132821779848848	0.595484695083758	0.0771297439463161	0.829280088889383	-0.0556920359025318	0.859073240080307
Tomm40l	-0.279003322503957	0.596620275148305	-0.101863690328148	0.897892070938153	0.177139632175809	0.779497259758953
Emc6	-0.28376724900232	0.596620275148305	-0.201030419689554	0.785879176044248	0.0827368293127659	0.90571468170374
Ppp1r10	-0.254185843208364	0.596620275148305	-0.013847047301529	0.986038470998797	0.240338795906835	0.665459853001927
Mon1b	0.15505197328888	0.596620275148305	0.0193982029705756	0.966254163501303	-0.135653770318305	0.691893589077854
Dlat	0.126507248134766	0.596620275148305	0.209588196364563	0.465754599827912	0.0830809482297968	0.770237266212383
Cbarp	-0.25204979027311	0.596859368182583	0.268623018841708	0.655827888691077	0.520672809114818	0.319456699231024
Cmss1	-0.208268048279439	0.597011651902579	-0.190983669944899	0.712316114515084	0.0172843783345402	0.975498247109382
Metrnl	0.316550107088865	0.597582965432408	-0.340814455779209	0.666995219935747	-0.657364562868075	0.326558487319922
C2cd5	-0.229233900137287	0.597582965432408	0.0713147813060678	0.916104373135514	0.300548681443354	0.537234025655655
Camlg	0.129735830783014	0.597582965432408	0.023480726083496	0.950216041580497	-0.106255104699518	0.714612585203879
Lnx2	-0.125600501942587	0.597582965432408	0.0577274347429138	0.870891428758051	0.183327936685501	0.488362700092954
Dact3	0.197293931874125	0.597582965432408	0.330443329155861	0.454420350397806	0.133149397281736	0.761656575965744
Nr1d2	0.165618115072386	0.597851011768603	0.131737958084875	0.757924924861566	-0.033880156987511	0.937551300660987
Zfp74	0.633398946388069	0.597851011768603	-0.320207532305732	0.871382625663552	-0.9536064786938	0.497190292377412
Ppp1r21	0.145489111165784	0.598032360027487	0.19539484672511	0.56631893115163	0.0499057355593261	0.887613372265546
Col11a2	-0.315221095394654	0.598032360027487	-1.13478799914236	0.111390553501063	-0.819566903747709	0.240159558062356
Snf8	-0.145041480581078	0.598247124422606	0.274537336541957	0.396092648794239	0.419578817123036	0.170647135163762
Plpbp	-0.176883707764308	0.598247124422606	-0.115035268225749	0.806730794981545	0.0618484395385597	0.886001623117733
Pla2g4b	0.198138416700016	0.598247124422606	1.19746909381671	0.0116143029060397	0.999330677116694	0.0296589475331666
Plk5	0.457763368013312	0.598247124422606	0.606000309126573	0.566389312612815	0.148236941113261	0.892427898407364
St3gal3	0.185973259637495	0.598247124422606	0.331071088026591	0.4275116077047	0.145097828389096	0.726088235713535
Nudt22	-0.351106631561843	0.598349358335519	0.780578020812246	0.289652574596431	1.13168465237409	0.125430618107044
Pid1	0.27751289772462	0.598457640375682	-1.28755194722607	0.057451253787327	-1.56506484495069	0.0304505294467068
Npdc1	-0.180662754170382	0.598457640375682	0.407136175885153	0.302192259402854	0.587798930055535	0.127806987597354
Slc27a3	0.309094469388169	0.598457640375682	-0.0109517016635387	0.990702850040784	-0.320046171051708	0.634387768073856
Cks2	0.31164013289807	0.598457640375682	-1.64581819404075	0.0281105511242332	-1.95745832693882	0.0180298868280244
Zzz3	0.153417802359836	0.598939660269692	-0.235009881096338	0.510222040888827	-0.388427683456174	0.228804834620327
Mier2	0.279772980334182	0.599103029649306	-0.194471036006299	0.793721666173901	-0.474244016340481	0.419875398004523
Hdgf	0.139743886702033	0.599350948076612	0.0181097723293873	0.965496479631491	-0.121634114372646	0.696239714305757
Lgmn	-0.124452851285665	0.599474133081074	0.497729012478438	0.0693851618713476	0.622181863764103	0.0347909888382495
Pctp	-0.461052829487302	0.599791328643581	-0.409852548528999	0.721576665934565	0.0512002809583022	0.968186851561418
Lamb3	0.335896378088459	0.599834195339415	-1.08076856557604	0.162911291129385	-1.4166649436645	0.0729595939134669
RragB	-0.358919232327553	0.601043680547374	-0.451875734930657	0.590533613647876	-0.0929565026031039	0.921729580792592
Mxd1	0.164212425816565	0.601271936810065	-0.494943260684928	0.172792040090753	-0.659155686501493	0.0752129400142909
